,año,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto
18442,2018,50,7783,1.0,0.0,0.0,0.0,0.0,0.0,136.41,0.0,0.0,41.0,0.0,23.83,0.0,1646.29,267.17,1913.46,202.24,1711.22
18443,2018,50,7551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,31.12,0.0,1259.36,153.59,1412.95,44.68,1368.27
18444,2018,50,7715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,24.96,0.0,1938.13,198.09,2136.22,120.96,2015.26
18445,2018,50,6985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.68,0.0,83.48,0.0,3008.06,687.78,3695.84,429.16,3266.68
18446,2018,50,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.23,0.0,31.47,0.0,2134.43,308.25,2442.68,175.7,2266.98
18447,2018,50,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,34.64,928.13,188.23,1116.36,23.88,1092.48
18448,2018,50,4504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.63,0.0,57.97,0.0,2199.89,318.38,2518.27,252.6,2265.67
18449,2018,50,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,30.19,997.44,243.1,1240.54,26.75,1213.79
18450,2018,50,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.36,0.0,133.3,0.0,3783.66,564.2,4347.86,644.66,3703.2
18451,2018,50,6321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.31,0.0,24.68,0.0,1934.17,159.33,2093.5,141.99,1951.51
18452,2018,50,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.03,0.0,34.31,0.0,2104.04,143.04,2247.08,234.34,2012.74
18453,2018,50,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.45,0.0,23.14,0.0,2071.63,153.59,2225.22,152.59,2072.63
18454,2018,50,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.59,0.0,127.89,0.0,3948.59,752.58,4701.17,674.48,4026.69
18455,2018,50,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.86,0.0,39.57,0.0,2479.12,304.53,2783.65,314.43,2469.22
18456,2018,50,7699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.42,38.27,871.38,202.99,1074.37,26.42,1047.95
18457,2018,50,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18458,2018,50,7719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.08,0.0,20.06,0.0,2105.01,153.59,2258.6,153.14,2105.46
18459,2018,50,7421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,24.46,0.0,1238.51,220.34,1458.85,32.39,1426.46
18460,2018,50,7776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,38.91,861.38,159.13,1020.51,20.78,999.73
18461,2018,50,7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,24.16,1091.73,57.53,1149.26,18.65,1130.61
18462,2018,50,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,36.05,0.0,1479.76,219.16,1698.92,83.05,1615.87
18463,2018,50,7830,0.0,0.0,0.0,0.0,0.0,0.0,416.52,0.0,0.0,0.0,0.0,9.14,24.77,590.16,24.77,614.93,425.66,189.27
18464,2018,50,7758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.19,0.0,20.38,0.0,2004.88,153.59,2158.47,142.57,2015.9
18465,2018,50,5396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.62,0.0,30.0,0.0,1910.32,159.15,2069.47,142.62,1926.85
18466,2018,50,5704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32,0.0,39.18,0.0,1468.55,322.72,1791.27,75.5,1715.77
18467,2018,50,7503,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,23.38,56.46,857.74,213.82,1071.56,128.51,943.05
18468,2018,50,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9,0.0,30.36,0.0,2004.88,153.59,2158.47,149.26,2009.21
18469,2018,50,7821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,29.77,1004.04,172.81,1176.85,23.19,1153.66
18470,2018,50,5588,1.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,36.84,893.63,179.31,1072.94,326.44,746.5
18471,2018,50,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,38.84,964.06,173.88,1137.94,24.45,1113.49
18472,2018,50,6582,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,19.68,56.97,765.7,153.14,918.84,145.28,773.56
18473,2018,50,7392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,38.27,871.38,158.49,1029.87,21.58,1008.29
18474,2018,50,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,0.0,32.49,0.0,2314.41,209.79,2524.2,211.29,2312.91
18475,2018,50,7664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,23.59,0.0,1938.13,153.59,2091.72,119.59,1972.13
18476,2018,50,7766,1.0,0.0,0.0,0.0,0.0,357.28,0.0,0.0,0.0,0.0,0.0,19.83,37.48,883.63,179.95,1063.58,378.11,685.47
18477,2018,50,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,90.71,0.0,50.27,0.0,1803.74,303.26,2107.0,494.7,1612.3
18478,2018,50,449,1.0,0.0,200.0,0.0,0.0,386.21,0.0,0.0,0.0,151.71,0.0,40.57,0.0,2148.39,164.08,2312.47,779.49,1532.98
18479,2018,50,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.85,0.0,84.5,0.0,2999.45,460.71,3460.16,428.35,3031.81
18480,2018,50,7770,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,70.41,0.0,22.31,0.0,1802.53,122.72,1925.25,197.85,1727.4
18481,2018,50,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,37.28,0.0,1512.9,195.11,1708.01,87.88,1620.13
18482,2018,50,6682,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,17.7,50.2,765.7,146.37,912.07,143.3,768.77
18484,2018,50,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,38.9,861.38,159.12,1020.5,20.98,999.52
18485,2018,50,6006,1.0,0.0,0.0,0.0,0.0,0.0,249.2,0.0,0.0,0.0,0.0,14.72,58.2,730.02,130.33,860.35,264.92,595.43
18486,2018,50,6918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,29.19,1017.13,271.78,1288.91,21.72,1267.19
18487,2018,50,1419,1.0,0.0,500.0,0.0,0.0,268.68,0.0,0.0,0.0,21.8,0.0,48.52,0.0,1641.88,310.59,1952.47,840.0,1112.47
18488,2018,50,7545,1.0,0.0,0.0,275.78,0.0,0.0,0.0,0.0,0.0,31.24,0.0,41.75,0.0,1431.09,315.13,1746.22,349.77,1396.45
18489,2018,50,7809,1.0,0.0,0.0,0.0,0.0,424.18,252.0,0.0,0.0,135.53,0.0,38.2,0.0,2112.52,422.67,2535.19,850.91,1684.28
18490,2018,50,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,32.3,0.0,1309.36,199.04,1508.4,42.54,1465.86
18491,2018,50,7813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18492,2018,50,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.24,0.0,27.41,0.0,2060.51,175.84,2236.35,155.65,2080.7
18493,2018,50,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.07,0.0,20.17,0.0,1915.88,164.72,2080.6,116.24,1964.36
18494,2018,50,7528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,23.7,0.0,1264.44,235.16,1499.6,33.62,1465.98
18495,2018,50,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,32.11,971.51,185.7,1157.21,28.4,1128.81
18496,2018,50,7824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,28.3,1027.13,204.14,1231.27,19.65,1211.62
18497,2018,50,3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.23,0.0,81.41,0.0,2297.4,312.06,2609.46,291.64,2317.82
18498,2018,50,7831,1.0,0.0,0.0,0.0,0.0,0.0,373.8,0.0,0.0,0.0,0.0,11.34,37.0,552.61,64.0,616.61,386.14,230.47
18499,2018,50,2112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,33.99,938.13,187.58,1125.71,24.17,1101.54
18500,2018,50,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4,0.0,64.21,0.0,1921.18,289.78,2210.96,217.61,1993.35
18501,2018,50,6877,1.0,0.0,200.0,116.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08,18.36,1080.76,208.35,1289.11,346.23,942.88
18502,2018,50,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,32.83,0.0,1318.33,207.12,1525.45,52.8,1472.65
18503,2018,50,7378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89,582.35,154.76,737.11,14.32,722.79
18504,2018,50,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.09,0.0,84.82,0.0,3000.58,462.49,3463.07,428.91,3034.16
18505,2018,50,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69,0.0,37.14,0.0,1610.54,292.69,1903.23,107.83,1795.4
18506,2018,50,4366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,29.14,1014.04,172.18,1186.22,23.19,1163.03
18507,2018,50,7618,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,67.08,0.0,20.49,0.0,1810.2,140.67,1950.87,213.17,1737.7
18510,2018,51,7505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,29.13,1014.04,172.17,1186.21,24.78,1161.43
18511,2018,51,6600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,37.0,894.76,190.59,1085.35,21.85,1063.5
18512,2018,51,7685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18,29.66,871.38,149.88,1021.26,24.18,997.08
18513,2018,51,7331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,36.13,904.76,234.22,1138.98,24.9,1114.08
18514,2018,51,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,50.54,871.38,170.76,1042.14,27.71,1014.43
18515,2018,51,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,136.88,871.38,257.1,1128.48,27.04,1101.44
18516,2018,51,7774,1.0,0.0,0.0,0.0,0.0,0.0,124.6,124.6,0.0,0.0,0.0,15.86,1.86,796.77,140.74,937.51,266.06,671.45
18517,2018,51,5618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37,1.92,1191.45,189.46,1380.91,32.37,1348.54
18518,2018,51,5201,1.0,0.0,0.0,0.0,0.0,312.81,0.0,0.0,0.0,30.85,0.0,34.58,0.0,1427.46,209.19,1636.65,379.24,1257.41
18519,2018,51,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37,0.0,54.71,0.0,2104.51,319.12,2423.63,234.08,2189.55
18520,2018,51,7834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,29.13,1014.04,172.17,1186.21,23.19,1163.02
18521,2018,51,6654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18522,2018,51,3652,1.0,0.0,0.0,0.0,0.0,380.99,0.0,0.0,0.0,202.93,0.0,62.07,0.0,2272.23,463.69,2735.92,646.99,2088.93
18523,2018,51,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.98,0.0,31.26,0.0,5966.29,229.34,6195.63,732.24,5463.39
18524,2018,51,4044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,32.1,0.0,1305.66,252.41,1558.07,50.69,1507.38
18525,2018,51,7593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,44.95,904.76,198.54,1103.3,26.1,1077.2
18526,2018,51,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,38.9,861.38,159.12,1020.5,20.86,999.64
18527,2018,51,7312,1.0,0.0,0.0,0.0,0.0,0.0,208.26,0.0,0.0,0.0,0.0,19.22,43.55,833.04,156.09,989.13,228.48,760.65
18528,2018,51,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,29.13,1014.04,172.17,1186.21,24.65,1161.56
18529,2018,51,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.65,0.0,33.88,0.0,1724.76,410.5,2135.26,107.53,2027.73
18530,2018,51,7737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,38.91,861.38,159.13,1020.51,21.5,999.01
18531,2018,51,4008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.66,0.0,57.48,0.0,2352.49,359.49,2711.98,277.14,2434.84
18532,2018,51,6210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,18.77,971.44,189.05,1160.49,31.26,1129.23
18533,2018,51,6213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,21.57,1004.04,164.61,1168.65,25.45,1143.2
18534,2018,51,7812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,28.93,1017.13,304.9,1322.03,19.65,1302.38
18535,2018,51,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79,24.9,1089.04,167.94,1256.98,35.79,1221.19
18536,2018,51,7536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52,23.38,950.38,232.6,1182.98,24.52,1158.46
18537,2018,51,5237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,85.63,145.58,105.72,251.3,21.08,230.22
18538,2018,51,7430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.11,0.0,66.35,0.0,2922.56,738.31,3660.87,383.46,3277.41
18539,2018,51,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.26,871.38,158.48,1029.86,26.35,1003.51
18540,2018,51,7827,1.0,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,16.69,53.14,765.7,149.31,915.01,142.29,772.72
18541,2018,51,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88,36.05,905.88,200.77,1106.65,26.88,1079.77
18542,2018,51,7057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,38.9,861.38,159.12,1020.5,24.85,995.65
18543,2018,51,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.74,33.06,1014.04,176.1,1190.14,24.74,1165.4
18544,2018,51,4746,1.0,0.0,0.0,0.0,0.0,337.44,0.0,0.0,0.0,25.87,0.0,35.29,0.0,1381.79,180.28,1562.07,399.6,1162.47
18545,2018,51,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42,8.94,1125.72,129.16,1254.88,22.42,1232.46
18546,2018,51,7407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,0.0,25.14,0.0,1271.88,220.34,1492.22,53.28,1438.94
18547,2018,51,7828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,13.56,1054.19,248.72,1302.91,21.95,1280.96
18548,2018,51,7837,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,11.36,36.11,510.89,96.39,607.28,116.49,490.79
18549,2018,51,7773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53,25.4,917.01,201.24,1118.25,22.53,1095.72
18550,2018,51,7839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,14.41,0.0,353.36,53.33,406.69,18.29,388.4
18551,2018,51,1424,1.0,0.0,250.0,0.0,0.0,457.22,0.0,0.0,0.0,274.61,0.0,90.02,0.0,2679.97,592.44,3272.41,1072.85,2199.56
18552,2018,51,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,152.33,0.0,48.39,0.0,1920.48,289.67,2210.15,998.93,1211.22
18554,2018,51,7742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,38.9,861.38,159.12,1020.5,20.82,999.68
18555,2018,51,7740,1.0,0.0,0.0,0.0,0.0,0.0,520.65,0.0,0.0,0.0,0.0,9.65,34.52,654.45,54.61,709.06,531.3,177.76
18556,2018,51,6461,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,26.46,0.0,31.03,0.0,1387.17,346.8,1733.97,258.49,1475.48
18557,2018,51,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.58,0.0,54.75,0.0,1799.27,328.59,2127.86,161.33,1966.53
18558,2018,51,7694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,35.01,871.38,199.73,1071.11,25.24,1045.87
18559,2018,51,7752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,35.01,871.38,199.73,1071.11,22.03,1049.08
18560,2018,51,6657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18561,2018,51,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,26.62,0.0,1391.93,292.69,1684.62,68.52,1616.1
18562,2018,51,5644,1.0,0.0,0.0,0.0,0.0,331.25,0.0,0.0,0.0,33.43,0.0,32.73,0.0,1451.23,289.86,1741.09,398.41,1342.68
18563,2018,51,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,38.27,871.38,158.49,1029.87,21.06,1008.81
18564,2018,51,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,36.05,905.88,200.77,1106.65,19.65,1087.0
18565,2018,51,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,36.77,894.76,190.36,1085.12,22.96,1062.16
18566,2018,51,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.01,0.0,21.69,0.0,1618.46,325.73,1944.19,102.7,1841.49
18567,2018,51,7786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16,38.9,861.38,159.12,1020.5,22.16,998.34
18568,2018,51,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.44,0.0,55.37,0.0,2286.19,393.5,2679.69,263.81,2415.88
18569,2018,51,3160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71,38.9,861.38,159.12,1020.5,20.71,999.79
18570,2018,51,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,40.02,965.94,299.3,1265.24,27.72,1237.52
18571,2018,51,6504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,38.26,871.38,158.48,1029.86,24.12,1005.74
18572,2018,51,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.26,871.38,158.48,1029.86,19.65,1010.21
18573,2018,51,7604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,38.36,871.38,158.58,1029.96,24.4,1005.56
18574,2018,51,7061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.07,0.0,30.88,0.0,1526.36,220.34,1746.7,82.95,1663.75
18575,2018,51,7805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,26.27,0.0,1178.33,227.62,1405.95,34.08,1371.87
18576,2018,51,7810,1.0,0.0,0.0,0.0,0.0,0.0,580.44,0.0,0.0,0.0,0.0,29.04,63.75,1464.49,200.92,1665.41,610.48,1054.93
18577,2018,51,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,38.9,861.38,159.12,1020.5,25.34,995.16
18578,2018,51,7428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,36.13,904.76,189.72,1094.48,27.34,1067.14
18579,2018,51,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,38.9,861.38,159.12,1020.5,20.86,999.64
18580,2018,51,7811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85
18581,2018,51,7558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,38.9,861.38,159.12,1020.5,22.09,998.41
18582,2018,51,6360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,38.26,871.38,158.48,1029.86,22.1,1007.76
18583,2018,51,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,30.54,0.0,1261.75,155.32,1417.07,44.35,1372.72
18584,2018,51,3318,1.0,0.0,0.0,0.0,0.0,500.52,0.0,0.0,0.0,190.65,0.0,58.55,0.0,2183.88,313.42,2497.3,750.72,1746.58
18585,2018,51,7706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,22.53,1117.26,331.87,1449.13,23.19,1425.94
18586,2018,51,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.18,0.0,36.1,0.0,1564.18,232.66,1796.84,92.28,1704.56
18587,2018,51,5139,1.0,0.0,0.0,0.0,0.0,759.2,0.0,0.0,0.0,1307.46,0.0,83.14,0.0,7675.51,293.88,7969.39,2150.8,5818.59
18588,2018,51,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,34.49,1000.92,276.0,1276.92,28.13,1248.79
18589,2018,51,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,9.62,1119.61,171.15,1290.76,31.7,1259.06
18590,2018,51,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.12,0.0,129.14,0.0,10945.1,763.11,11708.21,2141.26,9566.95
18591,2018,51,7819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85
18592,2018,51,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54,48.58,871.38,168.8,1040.18,21.54,1018.64
18593,2018,51,7756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85
18594,2018,51,7759,1.0,0.0,0.0,0.0,0.0,0.0,104.13,0.0,0.0,0.0,0.0,17.85,57.12,813.66,190.96,1004.62,122.98,881.64
18595,2018,51,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56,0.0,36.26,0.0,1705.6,350.29,2055.89,107.82,1948.07
18596,2018,51,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,45.34,964.06,210.52,1174.58,26.37,1148.21
18598,2018,51,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,28.96,97.94,1230.04,240.98,1471.02,97.96,1373.06
18599,2018,51,7791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,37.55,882.51,168.89,1051.4,22.46,1028.94
18600,2018,51,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,29.78,1004.04,172.82,1176.86,23.19,1153.67
18601,2018,51,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85
18602,2018,51,7838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,4.38,472.36,85.56,557.92,10.51,547.41
18603,2018,51,7798,1.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,30.85,0.0,32.46,0.0,1427.46,271.9,1699.36,172.31,1527.05
18604,2018,51,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,23.6,927.01,199.44,1126.45,24.14,1102.31
18605,2018,51,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34,23.6,927.01,243.94,1170.95,24.34,1146.61
18606,2018,51,7750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54,35.01,871.38,199.73,1071.11,22.54,1048.57
18607,2018,51,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,36.13,904.76,189.72,1094.48,21.08,1073.4
18608,2018,51,7833,1.0,0.0,0.0,0.0,0.0,0.0,249.2,0.0,0.0,0.0,0.0,14.72,54.64,730.02,126.77,856.79,264.92,591.87
18609,2018,51,6978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,38.26,871.38,158.48,1029.86,27.06,1002.8
