,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs
6919,36,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,35.52
6920,36,5429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.34,0.0,77.1,0.0
6921,36,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,10.18
6922,36,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,3.27
6923,36,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.16,7.54
6924,36,8093,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.66,30.39
6925,36,7773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,31.82
6926,36,1424,1.0,0.0,300.0,0.0,0.0,466.38,0.0,0.0,0.0,288.31,0.0,75.24,0.0
6927,36,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,159.12,0.0,48.67,0.0
6928,36,8020,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.74,48.78
6929,36,8061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,38.26
6930,36,7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,0.0,24.24,0.0
6931,36,6461,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,1.06
6933,36,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.84,0.0,59.19,0.0
6934,36,8017,1.0,0.0,0.0,0.0,0.0,164.23,288.4,0.0,0.0,0.0,0.0,17.77,49.19
6935,36,7909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,38.26
6936,36,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34,2.15
6937,36,8113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,9.22
6938,36,5644,1.0,0.0,200.0,0.0,0.0,337.88,0.0,0.0,0.0,12.4,0.0,32.02,0.0
6939,36,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,36.16
6940,36,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,31.32
6941,36,8111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,28.95
6942,36,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,28.75
6943,36,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,21.61
6944,36,8081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,28.59,0.0
6945,36,7991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6946,36,8063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,38.08
6947,36,8115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.0,18.65,0.0
6948,36,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.64,0.0,52.1,0.0
6949,36,7848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,36.43
6950,36,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,31.81
6951,36,7873,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,23.2,48.29
6952,36,8068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.69,0.0,39.44,0.0
6953,36,8086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,33.32
6954,36,8106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,38.26
6955,36,7847,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,17.74,50.19
6956,36,8082,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.21,48.29
6957,36,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,36.16
6958,36,8095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,35.37
6959,36,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,0.0,29.16,0.0
6960,36,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89,38.26
6961,36,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,35.52
6962,36,5630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,36.43
6963,36,8007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,3.22
6964,36,8048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.63,0.0,47.64,0.0
6965,36,8052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98,0.0,38.4,0.0
6966,36,8105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,21.47
6967,36,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.96,0.0,37.4,0.0
6968,36,3318,1.0,0.0,500.0,0.0,0.0,510.55,0.0,0.0,0.0,239.16,0.0,62.79,0.0
6969,36,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04,0.0,37.85,0.0
6970,36,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,32.33
6971,36,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.38,0.0,34.08,0.0
6972,36,8084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,0.0,23.64,0.0
6973,36,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.76,0.0,90.71,0.0
6974,36,8009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,2.31
6975,36,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,6.75
6977,36,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8,0.0,40.02,0.0
6978,36,8080,0.0,0.0,0.0,0.0,0.0,0.0,361.53,0.0,0.0,0.0,0.0,18.42,36.8
6979,36,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,32.33
6980,36,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,34.14,0.0
6981,36,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,5.37
6982,36,7221,1.0,0.0,0.0,0.0,0.0,0.0,144.2,432.6,0.0,0.0,0.0,10.72,38.32
6983,36,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,0.0,33.3,0.0
6984,36,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,9.54
6985,36,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,35.52
6986,36,8011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.67,0.0,31.44,0.0
6987,36,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,35.52
6988,36,8109,0.0,0.0,0.0,0.0,0.0,0.0,361.53,0.0,0.0,0.0,0.0,7.43,23.76
6989,36,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37,32.33
6990,36,7973,1.0,0.0,0.0,0.0,0.0,176.72,0.0,0.0,0.0,0.0,0.0,22.59,38.9
6991,36,8043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,20.83
6992,36,8012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.48,3.32
6993,36,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02,0.0,32.42,0.0
6994,36,7530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,31.4
6995,36,8077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51,34.14
6996,36,8076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,30.32,0.0
6997,36,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,72.41,0.0,33.51,0.0
6998,36,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999,36,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.84,0.0,38.39,0.0
7000,36,3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53,0.0,32.5,0.0
7001,36,7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002,36,7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,20.65
7003,36,7845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,37.12,0.0
7004,36,4773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,19.02
7005,36,7996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,20.83
7006,36,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,0.0,26.85,0.0
7007,36,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04,0.0,34.72,0.0
7008,36,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48,0.0,28.07,0.0
7009,36,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,3.97
7010,36,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,6.75
7011,36,8056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.01,0.0,37.22,0.0
7012,36,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56,20.42
7013,36,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,137.9,0.0,42.13,0.0
7014,36,7295,1.0,56.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,30.58
7015,36,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,110.77,0.0
7016,36,8018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,28.9,0.0
7017,36,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,35.52
7018,36,4514,1.0,0.0,0.0,0.0,0.0,352.61,0.0,0.0,0.0,23.03,0.0,33.33,0.0
7019,36,7814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,29.77
7021,36,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,38.26
7022,36,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0.0,32.26,0.0
7023,36,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,37.25
7024,36,8110,0.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,6.73,23.5
7025,36,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,20.88
7026,36,8103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26
7027,36,8054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.8,0.0,0.0,7.99,38.32
7028,36,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0.0,27.95,0.0
7029,36,7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7030,36,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,18.18
7031,36,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,111.42,0.0
7032,36,7849,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,24.71,42.36
7033,36,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98,0.0,38.75,0.0
7034,36,8019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,2.31
7035,36,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54,35.52
7036,36,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.97,0.0,100.43,0.0
7037,36,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,0.0,39.92,0.0
7038,36,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039,36,8101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26
7040,36,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0.0,28.9,0.0
7041,36,8091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,9.77
7042,36,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,36.02,0.0
7043,36,8108,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,11.36,36.11
7044,36,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,10.17
7045,36,5396,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,35.52
7046,36,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48,38.9
7047,36,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,35.52
7048,36,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,29.51,0.0
7049,36,8060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,38.9
7050,36,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,29.13
7051,36,7885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.26
7052,36,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,53.1,0.0,40.16,0.0
7053,36,449,1.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,30.02,0.0,34.9,0.0
7054,36,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.84,0.0,85.21,0.0
7055,36,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.64,0.0,39.5,0.0
7056,36,6682,1.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,16.08,49.19
7057,36,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,7.84
7058,36,7890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,26.78,0.0
7059,36,8031,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.33,48.29
7060,36,1419,1.0,0.0,0.0,0.0,0.0,399.23,0.0,0.0,0.0,76.04,0.0,37.79,0.0
7061,36,8067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,34.96
7062,36,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,6.91
7063,36,8036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,38.26
7065,36,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,35.52
7066,36,7907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.21,0.0,41.75,0.0
7067,36,8107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89
7068,36,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,21.89
7069,36,8069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.82,0.0,46.31,0.0
7070,36,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.29,0.0,33.04,0.0
7071,36,3321,1.0,0.0,0.0,0.0,0.0,0.0,215.47,0.0,0.0,163.12,0.0,52.25,0.0
7072,36,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.39,0.0,49.49,0.0
7073,36,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73,0.0,35.82,0.0
7074,36,8099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,21.47
7075,36,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.08,0.0,88.96,0.0
7076,36,8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,74.82
7077,36,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.06,0.0,42.51,0.0
7078,36,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,31.4
7081,37,8071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,38.91
7082,37,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.66,36.16
7083,37,7685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12,31.4
7084,37,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,42.02
7085,37,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,2.55
7086,37,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,58.21,0.0,36.05,0.0
7087,37,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37,0.0,54.49,0.0
7088,37,7834,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98,29.14
7089,37,8083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,32.32,0.0
7090,37,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48,0.0,35.4,0.0
7091,37,8049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,38.27
7092,37,8100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,38.91
7093,37,8085,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,17.96,48.29
7094,37,8066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.27
7095,37,7977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,15.77
7096,37,8027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31,27.83
7097,37,8088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,44.72
7098,37,8112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.0,27.97,0.0
7099,37,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,36.17
7100,37,8073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101,37,7312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.08,32.33
7102,37,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,28.05
7103,37,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,0.0,33.25,0.0
7104,37,8078,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,21.95,45.24
7105,37,8023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,25.85
7106,37,8042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,0.0,28.2,0.0
7107,37,7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.27
7108,37,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,11.07
7109,37,7536,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,25.35,27.54
7110,37,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,35.53
7111,37,5429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.16,0.0,77.1,0.0
7112,37,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,28.65
7113,37,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,13.08
7114,37,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.16,1.94
7115,37,8093,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.66,24.04
7116,37,7773,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.42,39.88
7117,37,1424,1.0,0.0,300.0,0.0,0.0,466.38,0.0,0.0,0.0,275.76,0.0,75.24,0.0
7118,37,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,162.05,0.0,48.67,0.0
7119,37,8020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,45.36
7120,37,7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,26.77
7121,37,6461,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,27.33,0.0
7122,37,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.69,0.0,59.19,0.0
7123,37,8017,1.0,0.0,0.0,0.0,0.0,229.93,0.0,0.0,0.0,0.0,0.0,22.51,76.02
7125,37,8121,0.0,0.0,0.0,0.0,0.0,0.0,482.04,0.0,0.0,0.0,0.0,8.13,24.55
7126,37,7909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,38.27
7127,37,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34,2.16
7128,37,8113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,27.97,0.0
7129,37,5644,1.0,0.0,200.0,0.0,0.0,337.88,0.0,0.0,0.0,42.49,0.0,32.02,0.0
7130,37,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,35.53
7131,37,8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,26.75
7132,37,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,31.32
7133,37,8111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,35.09
7134,37,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,35.75
7135,37,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,42.02
7136,37,8120,0.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,12.06,41.21
7137,37,8081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59,8.19
7138,37,7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6,4.82,0.0,24.98,0.0
7139,37,8063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,38.9
7140,37,8115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,0.0,18.65,0.0
7141,37,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.87,0.0,52.1,0.0
7142,37,7848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,38.9
7143,37,7632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,29.76
7144,37,7873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,44.72
7145,37,8068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.45,0.0,39.44,0.0
7146,37,8086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,9.61
7147,37,8106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,38.27
7148,37,7847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,45.48
7149,37,8082,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,19.21,48.29
7150,37,7633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,36.17
7151,37,8122,0.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,6.03,21.84
7152,37,8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,26.05
7153,37,7984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,29.16,0.0
7154,37,7914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89,38.27
7155,37,2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,35.53
7156,37,5630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,33.96
7157,37,8007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,3.22
