,año,sem,codigo,dias_pag,dias_lab,sueldo,comp,asist,transp,vales,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util
16190,2018,41,7708,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16191,2018,41,6978,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16192,2018,41,7647,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16193,2018,41,5679,7.0,6.0,816.13,284.55,60.0,60.0,176.1,262.32,218.6,174.88,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16194,2018,41,7530,7.0,6.0,623.0,128.38,60.0,50.0,120.22,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16195,2018,41,6028,7.0,6.0,797.16,213.78,60.0,60.0,161.75,256.23,128.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16196,2018,41,6565,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16197,2018,41,7731,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16198,2018,41,7753,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16199,2018,41,3676,7.0,6.0,878.01,293.86,60.0,50.0,187.49,282.21,282.21,0.0,0.0,0.0,2524.54,0.0,0.0,0.0,544.08,0.0,0.00
16200,2018,41,3221,7.0,6.0,822.78,285.46,60.0,60.0,177.31,264.46,220.38,0.0,0.0,58.77,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16201,2018,41,7741,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16202,2018,41,7779,7.0,6.0,816.13,154.63,60.0,60.0,155.32,0.0,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16203,2018,41,7269,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16204,2018,41,2522,7.0,6.0,623.0,128.38,60.0,60.0,120.22,100.12,0.0,144.62,0.0,44.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16205,2018,41,5506,7.0,6.0,816.13,154.63,60.0,50.0,155.32,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16206,2018,41,236,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,191.78,0.0,0.0,0.0,76.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16207,2018,41,7080,7.0,5.0,878.01,257.1,0.0,50.0,158.53,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16208,2018,41,5965,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16209,2018,41,5447,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16210,2018,41,7723,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16211,2018,41,6685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16212,2018,41,5549,7.0,6.0,623.0,128.38,60.0,60.0,120.22,22.25,0.0,0.0,0.0,44.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16213,2018,41,854,7.0,6.0,1010.03,367.57,60.0,60.0,220.41,216.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16214,2018,41,7295,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16215,2018,41,7693,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,254.48,0.0,0.0,0.0,0.0,0.0,0.00
16216,2018,41,6832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16217,2018,41,4807,7.0,6.0,3663.66,0.0,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16218,2018,41,6821,7.0,6.0,816.13,193.48,60.0,50.0,161.53,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16219,2018,41,3169,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16220,2018,41,4514,7.0,6.0,816.13,284.55,60.0,60.0,176.1,262.32,393.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16221,2018,41,7104,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16222,2018,41,7754,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16223,2018,41,7717,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16224,2018,41,6014,7.0,6.0,816.13,193.48,60.0,60.0,161.53,204.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16225,2018,41,7775,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16226,2018,41,7783,5.0,3.0,545.64,100.84,0.0,30.0,81.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16227,2018,41,7551,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,300.37,0.0,0.0,0.0,508.96,1000.0,0.0,0.0,0.0,0.0,0.00
16228,2018,41,7715,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16229,2018,41,6985,7.0,6.0,1260.0,648.06,60.0,60.0,305.28,270.0,0.0,0.0,0.0,0.0,3847.69,0.0,0.0,0.0,0.0,0.0,0.00
16230,2018,41,3827,7.0,6.0,623.0,191.17,60.0,60.0,130.26,122.37,0.0,144.62,0.0,44.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16231,2018,41,5412,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16232,2018,41,7757,7.0,5.0,623.0,102.7,0.0,40.0,96.17,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16233,2018,41,4504,7.0,6.0,1484.91,504.98,60.0,60.0,318.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.00
16234,2018,41,7395,7.0,5.0,623.0,107.28,0.0,50.0,100.47,200.25,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16235,2018,41,214,7.0,6.0,2439.5,1224.16,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16236,2018,41,7376,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,210.0,1000.0,0.0,0.0,0.0,0.0,0.00
16237,2018,41,6321,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16238,2018,41,5232,7.0,6.0,670.25,143.92,60.0,50.0,130.26,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.00
16239,2018,41,4958,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16240,2018,41,3979,7.0,6.0,2177.98,1067.22,60.0,60.0,519.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16241,2018,41,442,7.0,6.0,774.06,481.39,60.0,60.0,200.87,124.4,0.0,179.69,0.0,55.29,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16242,2018,41,7699,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16243,2018,41,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16244,2018,41,7719,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16245,2018,41,7772,7.0,2.0,623.0,42.91,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18,0.0,0.0,0.0,0.0,0.0,0.00
16246,2018,41,7421,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16247,2018,41,7776,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16248,2018,41,7298,7.0,6.0,955.99,413.77,60.0,50.0,219.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16249,2018,41,7758,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16250,2018,41,5396,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16251,2018,41,5704,7.0,6.0,878.01,355.11,60.0,50.0,197.29,282.21,94.07,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16252,2018,41,7503,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16253,2018,41,7588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16254,2018,41,5588,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16255,2018,41,6203,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16256,2018,41,6582,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16257,2018,41,7392,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16258,2018,41,7226,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16259,2018,41,7664,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16260,2018,41,7766,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16261,2018,41,3326,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16262,2018,41,449,7.0,6.0,714.35,124.04,60.0,60.0,134.14,0.0,0.0,0.0,0.0,0.0,250.0,1000.0,0.0,0.0,29.94,0.0,0.00
16263,2018,41,6934,7.0,6.0,2057.51,821.94,60.0,60.0,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16264,2018,41,7770,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16265,2018,41,7137,7.0,6.0,816.13,403.34,60.0,50.0,195.11,0.0,0.0,0.0,0.0,0.0,183.43,0.0,0.0,0.0,0.0,0.0,0.00
16266,2018,41,7771,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16267,2018,41,6682,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16268,2018,41,1269,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16269,2018,41,6918,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16270,2018,41,1419,7.0,6.0,878.01,307.65,60.0,60.0,189.7,188.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16271,2018,41,7545,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16272,2018,41,6505,7.0,5.0,816.13,123.7,0.0,40.0,124.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16273,2018,41,7769,7.0,6.0,1899.17,474.81,60.0,50.0,379.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16274,2018,41,3525,7.0,6.0,816.13,154.63,60.0,60.0,155.32,233.18,349.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16275,2018,41,6885,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16276,2018,41,4775,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16277,2018,41,7528,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16278,2018,41,4832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,200.25,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16279,2018,41,3321,7.0,6.0,1077.37,632.59,60.0,50.0,273.59,0.0,0.0,0.0,0.0,0.0,438.96,0.0,0.0,0.0,0.0,0.0,0.00
16280,2018,41,2112,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.00
16281,2018,41,624,7.0,6.0,983.99,827.19,60.0,60.0,289.78,105.42,0.0,0.0,0.0,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16282,2018,41,6877,7.0,6.0,816.13,154.63,60.0,50.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16283,2018,41,7781,5.0,4.0,249.2,51.35,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08,0.0,0.0,0.0,0.0,0.0,0.00
16284,2018,41,4385,7.0,6.0,816.13,242.2,60.0,50.0,169.33,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.00
16285,2018,41,366,7.0,6.0,2020.55,870.03,60.0,50.0,462.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16286,2018,41,7755,7.0,6.0,623.0,128.38,60.0,50.0,120.22,155.75,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16287,2018,41,6206,7.0,6.0,816.13,193.48,60.0,60.0,161.53,116.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16288,2018,41,7618,7.0,6.0,623.0,128.38,60.0,50.0,120.22,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16290,2018,42,5761,7.0,3.0,623.0,64.37,0.0,30.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16291,2018,42,7505,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16292,2018,42,6600,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16293,2018,42,7685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16294,2018,42,7331,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16295,2018,42,5933,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16296,2018,42,7170,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16297,2018,42,7774,7.0,5.0,623.0,102.7,0.0,40.0,96.17,89.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16298,2018,42,5618,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16299,2018,42,5201,7.0,6.0,878.01,429.45,60.0,60.0,209.19,282.21,188.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16300,2018,42,3890,7.0,6.0,1258.95,735.56,60.0,50.0,319.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16301,2018,42,6654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16302,2018,42,3652,7.0,6.0,1077.37,738.57,60.0,60.0,290.55,0.0,0.0,0.0,0.0,76.95,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16303,2018,42,1123,7.0,6.0,878.01,293.86,60.0,60.0,187.49,282.21,141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16304,2018,42,4044,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16305,2018,42,7593,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,166.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16306,2018,42,7765,7.0,5.0,623.0,102.7,0.0,40.0,96.17,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16307,2018,42,7780,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16308,2018,42,7259,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16309,2018,42,7312,7.0,6.0,623.0,128.38,60.0,50.0,120.22,111.25,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16310,2018,42,7338,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16311,2018,42,5677,7.0,6.0,816.13,201.11,60.0,50.0,162.75,262.32,43.72,233.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16312,2018,42,7737,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16313,2018,42,4008,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,153.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16314,2018,42,6210,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16315,2018,42,6213,6.0,5.0,520.65,226.51,50.0,50.0,119.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16316,2018,42,849,7.0,6.0,816.13,49.98,60.0,50.0,138.57,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.00
16317,2018,42,7536,7.0,6.0,623.0,128.38,60.0,50.0,120.22,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16318,2018,42,5237,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16319,2018,42,7430,7.0,6.0,994.07,460.11,60.0,60.0,232.66,319.52,585.79,0.0,0.0,0.0,182.78,0.0,0.0,0.0,0.0,0.0,0.00
16320,2018,42,5181,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,1743.2,0.0,0.0,0.0,375.69,0.0,0.00
16321,2018,42,7655,7.0,6.0,623.0,128.38,60.0,50.0,120.22,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16322,2018,42,7057,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16323,2018,42,5558,7.0,6.0,623.0,128.38,60.0,60.0,120.22,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16324,2018,42,4746,7.0,6.0,878.01,248.78,60.0,50.0,180.28,94.07,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.00
16325,2018,42,7663,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16326,2018,42,7407,7.0,5.0,623.0,107.28,0.0,50.0,100.47,200.25,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16327,2018,42,6061,7.0,6.0,1143.52,394.24,60.0,50.0,246.04,204.2,0.0,653.44,0.0,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16328,2018,42,7773,7.0,6.0,623.0,128.38,60.0,50.0,120.22,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16329,2018,42,7704,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16330,2018,42,1424,7.0,6.0,1962.52,597.45,60.0,60.0,409.59,350.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16331,2018,42,5280,7.0,6.0,1166.69,643.79,60.0,50.0,289.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16332,2018,42,7742,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16333,2018,42,7740,7.0,6.0,623.0,128.38,60.0,60.0,120.22,122.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16334,2018,42,7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16335,2018,42,6461,7.0,6.0,797.16,213.78,60.0,60.0,161.75,256.23,64.05,0.0,0.0,56.94,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16336,2018,42,6765,7.0,6.0,878.01,293.86,60.0,50.0,187.49,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16337,2018,42,7694,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16338,2018,42,7752,7.0,6.0,623.0,128.38,60.0,60.0,120.22,89.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16339,2018,42,6657,7.0,1.0,623.0,21.45,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,0.0,0.0,0.0,0.0,0.0,0.00
16340,2018,42,5000,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16341,2018,42,7649,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16342,2018,42,5644,7.0,6.0,797.16,213.78,60.0,60.0,161.75,256.23,128.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16343,2018,42,7519,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16344,2018,42,6638,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16345,2018,42,7734,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16346,2018,42,6690,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16347,2018,42,6280,7.0,6.0,1157.59,552.23,60.0,50.0,273.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16348,2018,42,7168,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00
16349,2018,42,7786,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
