,sem,codigo,dias_pag,dias_lab,sueldo,comp,asist,transp,vales,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util
8322,43,6360,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323,43,7614,7.0,6.0,816.13,154.63,60.0,50.0,155.32,204.03,0.0,0.0,0.0,0.0,180.99,0.0,0.0,0.0,0.0,0.0,0.0
8324,43,3318,7.0,6.0,1020.18,938.7,60.0,50.0,313.42,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
8325,43,7706,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,43,5139,7.0,6.0,1400.0,436.8,60.0,60.0,293.88,0.0,0.0,0.0,0.0,0.0,681.29,0.0,0.0,0.0,0.0,0.0,0.0
8327,43,6083,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328,43,6766,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329,43,4137,7.0,6.0,1964.97,1050.07,60.0,60.0,482.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,43,7542,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,43,7756,7.0,6.0,623.0,128.38,60.0,50.0,120.22,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8332,43,7759,7.0,6.0,623.0,128.38,60.0,50.0,120.22,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8333,43,3780,7.0,6.0,878.01,429.45,60.0,60.0,209.19,203.82,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,43,7678,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8335,43,6205,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,166.87,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8336,43,5027,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
8337,43,7791,5.0,4.0,416.52,85.83,40.0,40.0,80.37,89.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8338,43,6839,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8339,43,5646,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340,43,7750,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,166.87,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341,43,7708,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,43,6978,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8343,43,7647,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344,43,5679,7.0,6.0,816.13,284.55,60.0,60.0,176.1,262.32,612.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345,43,7530,7.0,6.0,623.0,128.38,60.0,50.0,120.22,33.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8346,43,6028,7.0,6.0,797.16,213.78,60.0,60.0,161.75,256.23,341.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,43,6565,7.0,6.0,623.0,128.38,60.0,60.0,120.22,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348,43,7731,7.0,4.0,623.0,77.02,0.0,30.0,72.13,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,43,7753,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,43,3676,7.0,6.0,878.01,293.86,60.0,50.0,187.49,282.21,141.1,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,43,3221,7.0,6.0,822.78,285.46,60.0,50.0,177.31,220.38,0.0,0.0,0.0,58.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,43,7741,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8353,43,7779,7.0,4.0,816.13,103.38,0.0,40.0,103.84,0.0,0.0,0.0,0.0,58.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,43,7269,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,43,2522,7.0,6.0,623.0,128.38,60.0,60.0,120.22,122.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,43,5506,7.0,6.0,816.13,154.63,60.0,50.0,155.32,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,43,236,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,0.0,0.0,0.0,0.0,76.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8358,43,7080,7.0,6.0,878.01,307.65,60.0,60.0,189.7,282.21,188.14,250.86,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8359,43,5965,7.0,6.0,816.13,193.48,60.0,60.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,43,5447,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361,43,7723,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,800.0,0.0,0.0,0.0,0.0,0.0,0.0
8362,43,6685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,43,5549,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364,43,854,7.0,6.0,1010.03,367.57,60.0,60.0,220.41,270.54,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
8365,43,7295,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366,43,7693,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,254.48,0.0,0.0,0.0,0.0,0.0,0.0
8367,43,6832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,100.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368,43,4807,7.0,6.0,3663.66,0.0,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8369,43,6821,7.0,6.0,816.13,193.48,60.0,50.0,161.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8370,43,3169,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8371,43,4514,7.0,6.0,816.13,284.55,60.0,60.0,176.1,87.44,131.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,43,7104,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8373,43,7754,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,43,7717,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8375,43,6014,7.0,6.0,816.13,193.48,60.0,60.0,161.53,145.73,0.0,0.0,0.0,0.0,1840.37,0.0,0.0,0.0,396.63,0.0,0.0
8376,43,7775,7.0,6.0,623.0,128.38,60.0,50.0,120.22,22.25,0.0,133.5,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8377,43,7783,7.0,6.0,816.13,201.11,60.0,60.0,162.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8378,43,7551,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,254.48,0.0,0.0,0.0,0.0,0.0,0.0
8379,43,7715,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8380,43,6985,7.0,6.0,1260.0,648.06,60.0,50.0,305.28,405.0,472.5,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381,43,3827,7.0,6.0,623.0,191.17,60.0,60.0,130.26,200.25,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8382,43,7794,4.0,2.0,312.39,42.91,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18,0.0,0.0,0.0,0.0,0.0,0.0
8383,43,5412,7.0,6.0,623.0,128.38,60.0,50.0,120.22,166.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8384,43,7757,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8385,43,4504,7.0,6.0,1484.91,504.98,60.0,60.0,318.38,212.13,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
8386,43,7395,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8387,43,214,7.0,6.0,2439.5,1224.16,60.0,60.0,564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8388,43,7376,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,100.12,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
8389,43,6321,7.0,6.0,623.0,191.17,60.0,60.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8390,43,5232,7.0,6.0,670.25,143.92,60.0,50.0,130.26,0.0,0.0,143.62,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
8391,43,4958,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8392,43,3979,7.0,6.0,2177.98,1067.22,60.0,60.0,519.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8393,43,442,7.0,6.0,774.06,481.39,60.0,60.0,200.87,234.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,43,7699,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,178.0,0.0,44.5,800.0,0.0,0.0,0.0,0.0,0.0,0.0
8395,43,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8396,43,7719,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8397,43,7421,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8398,43,7787,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8399,43,7776,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,43,7298,7.0,6.0,955.99,413.77,60.0,50.0,219.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8401,43,7758,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8402,43,5396,7.0,6.0,623.0,128.38,60.0,60.0,120.22,55.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,43,5704,7.0,6.0,878.01,355.11,60.0,50.0,197.29,282.21,47.03,250.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8404,43,7503,7.0,6.0,623.0,128.38,60.0,60.0,120.22,178.0,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8405,43,7790,7.0,5.0,878.01,246.12,0.0,40.0,151.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8406,43,7588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407,43,5588,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408,43,6203,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409,43,6582,7.0,6.0,623.0,128.38,60.0,50.0,120.22,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410,43,7392,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,166.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411,43,7226,7.0,6.0,623.0,128.38,60.0,60.0,120.22,133.5,200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412,43,7664,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8413,43,7766,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414,43,3326,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415,43,449,7.0,6.0,714.35,124.04,60.0,60.0,134.14,51.02,0.0,0.0,0.0,51.02,1889.33,0.0,0.0,0.0,299.42,0.0,0.0
8416,43,6934,7.0,6.0,2057.51,821.94,60.0,60.0,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8417,43,7770,7.0,6.0,623.0,128.38,60.0,60.0,120.22,200.25,400.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418,43,7137,7.0,6.0,816.13,403.34,60.0,50.0,195.11,0.0,0.0,0.0,0.0,0.0,183.43,0.0,0.0,0.0,0.0,0.0,0.0
8419,43,7771,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8420,43,6682,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8421,43,7788,7.0,6.0,1143.52,462.91,60.0,60.0,257.02,0.0,0.0,285.88,0.0,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8422,43,1269,7.0,6.0,623.0,128.38,60.0,50.0,120.22,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8423,43,6918,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8424,43,1419,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425,43,7545,7.0,6.0,878.01,307.65,60.0,60.0,189.7,282.21,564.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426,43,6505,7.0,6.0,816.13,154.63,60.0,50.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427,43,7769,7.0,6.0,1899.17,474.81,60.0,50.0,379.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,43,7785,7.0,6.0,878.01,429.45,60.0,50.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429,43,3525,7.0,6.0,816.13,154.63,60.0,60.0,155.32,174.88,349.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430,43,6885,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8431,43,4775,7.0,6.0,623.0,128.38,60.0,60.0,120.22,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8432,43,7528,7.0,5.0,623.0,107.28,0.0,50.0,100.47,133.5,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8433,43,4832,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8434,43,3321,7.0,6.0,1077.37,632.59,60.0,50.0,273.59,0.0,0.0,0.0,0.0,0.0,438.96,0.0,0.0,0.0,0.0,0.0,0.0
8435,43,2112,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8436,43,624,7.0,6.0,983.99,827.19,60.0,50.0,289.78,0.0,0.0,175.71,0.0,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8437,43,6877,7.0,6.0,816.13,154.63,60.0,50.0,155.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8438,43,4385,7.0,6.0,816.13,242.2,60.0,50.0,169.33,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
8439,43,366,7.0,6.0,2020.55,870.03,60.0,50.0,462.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8440,43,7755,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,178.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441,43,6206,7.0,5.0,816.13,161.69,0.0,50.0,134.99,204.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,43,7618,7.0,5.0,623.0,102.7,0.0,40.0,96.17,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8444,44,7505,7.0,6.0,623.0,271.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8445,44,6600,7.0,6.0,623.0,128.38,60.0,50.0,120.22,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,0.0,0.0
8446,44,7685,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8447,44,7331,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8448,44,5933,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8449,44,7170,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,166.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8450,44,7774,7.0,6.0,623.0,128.38,60.0,50.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8451,44,5618,7.0,6.0,623.0,271.04,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8452,44,5201,7.0,6.0,878.01,429.45,60.0,60.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8453,44,3890,7.0,6.0,1258.95,735.56,60.0,50.0,319.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.46,0.0,0.0
8454,44,6654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8455,44,3652,7.0,6.0,1077.37,738.57,60.0,60.0,290.55,0.0,0.0,0.0,0.0,76.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8456,44,1123,7.0,6.0,878.01,293.86,60.0,60.0,187.49,282.21,188.14,0.0,0.0,0.0,250.86,0.0,0.0,0.0,0.0,0.0,0.0
8457,44,4044,7.0,6.0,878.01,307.65,60.0,60.0,189.7,0.0,0.0,0.0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8458,44,7593,7.0,6.0,623.0,128.38,60.0,60.0,120.22,66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8459,44,7780,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8460,44,7259,7.0,6.0,623.0,128.38,60.0,50.0,120.22,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8461,44,7312,7.0,6.0,623.0,128.38,60.0,60.0,120.22,44.5,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462,44,7338,7.0,6.0,623.0,271.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8463,44,5677,7.0,6.0,816.13,201.11,60.0,50.0,162.75,233.18,0.0,233.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8464,44,7737,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465,44,4008,7.0,6.0,1074.01,813.26,60.0,60.0,301.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466,44,6210,7.0,5.0,623.0,107.28,0.0,50.0,100.47,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,44,6213,7.0,6.0,623.0,271.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468,44,7793,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469,44,849,7.0,6.0,816.13,77.91,60.0,50.0,143.04,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
8470,44,7536,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83,0.0,0.0
8471,44,5237,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8472,44,7430,7.0,6.0,994.07,460.11,60.0,60.0,232.66,319.52,53.25,0.0,0.0,0.0,182.78,0.0,0.0,0.0,0.0,0.0,0.0
8473,44,5181,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474,44,7655,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475,44,7057,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476,44,6986,3.0,2.0,124.6,25.67,20.0,10.0,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477,44,5558,7.0,6.0,623.0,271.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478,44,4746,7.0,6.0,878.01,248.78,60.0,50.0,180.28,282.21,47.03,0.0,0.0,62.71,207.71,0.0,0.0,0.0,0.0,0.0,0.0
8479,44,7663,7.0,6.0,623.0,128.38,60.0,50.0,120.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,44,7407,7.0,5.0,623.0,107.28,0.0,50.0,100.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481,44,6061,7.0,6.0,1143.52,394.24,60.0,50.0,246.04,367.56,122.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482,44,7773,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483,44,7704,7.0,6.0,623.0,128.38,60.0,60.0,120.22,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484,44,7797,7.0,6.0,623.0,271.04,60.0,60.0,143.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8485,44,1424,7.0,6.0,1962.52,597.45,60.0,60.0,409.59,560.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8486,44,5280,7.0,6.0,1166.69,643.79,60.0,50.0,289.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66,0.0,0.0
8487,44,7742,7.0,5.0,623.0,102.7,0.0,40.0,96.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
