sem_x,codigo_x,dias_pag,dias_lab,sueldo,comp,asist,transp,vales_x,te_dob,te_trip,desc_Lab,fest_lab,dominic,perc_grav,obj,aguin,vac,prim_vac,grat_esp,util,PK,sem_y,codigo_y,vales_y,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto,antig,depto,puesto,label,tiempov,dist,delitos,label2
42,2112,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,422112,42,2112,1,0,0,0,0,0,0,0,0,0,0,27.11,50.54,871.38,170.76,1042.14,28.11,1014.03,4458,72,1,sigue,12.562,32.75,0,1
42,624,7,6,983.99,827.19,60,60,289.78,175.71,0,0,0,0,0,0,0,0,0,0,0,42624,42,624,1,0,0,0,0,0,0,0,0,163.05,0,49.59,0,2019.04,377.63,2396.67,213.64,2183.03,8376,83,35,sigue,13.809,25.35,21,1
42,6877,7,6,816.13,154.63,60,50,155.32,0,0,0,0,0,0,0,0,0,0,0,0,426877,42,6877,1,0,0,150.28,0,0,0,0,0,0,0,27.9,18.37,1080.76,173.69,1254.45,179.18,1075.27,1006,81,14,sigue,15.169,33.21666667,11,1
42,7781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427781,42,7781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,1,fue,6.618,21.73333333,40,0
42,4385,7,6,816.13,242.2,60,50,169.33,0,0,145.73,0,0,325.38,0,0,0,75.59,0,0,424385,42,4385,1,0,0,0,0,0,0,0,0,45.98,0,27.84,0,1566.58,317.78,1884.36,74.82,1809.54,2769,4,16,sigue,16.323,44.28333333,0,1
42,366,7,6,2020.55,870.03,60,50,462.49,0,0,0,0,0,0,0,0,0,103.23,0,0,42366,42,366,1,0,0,0,0,0,0,0,0,343.09,0,85.29,0,3000.58,565.72,3566.3,429.38,3136.92,2632,6,25,sigue,35.106,55.18333333,54,1
42,7755,7,6,623,128.38,60,50,120.22,155.75,0,0,0,0,0,0,0,0,0,0,0,427755,42,7755,1,0,0,0,0,0,0,0,0,0,0,18.65,46.92,939.26,245.01,1184.27,19.65,1164.62,14,87,1,sigue,16.869,26.35,0,1
42,6206,7,6,816.13,193.48,60,60,161.53,116.59,0,0,0,0,0,0,0,0,72.11,0,0,426206,42,6206,1,0,0,0,0,0,0,0,0,0,0,29.28,2.18,1187.91,294.11,1482.02,30.28,1451.74,1384,73,178,sigue,15.193,35.23333333,0,1
42,7618,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,427618,42,7618,1,0,0,0,0,0,0,0,0,0,0,22.59,38.91,861.38,159.13,1020.51,23.59,996.92,300,5,1,sigue,22.187,53.86666667,0,1
43,7505,7,5,623,107.28,0,50,100.47,0,0,0,0,0,0,0,0,0,0,0,0,437505,43,7505,1,0,0,0,0,0,104.13,0,0,0,0,18.83,44.84,780.28,145.31,925.59,123.96,801.63,468,82,0003A,sigue,11.188,24.28333333,0,1
43,6600,7,6,623,128.38,60,50,120.22,0,0,133.5,0,0,0,0,0,0,0,0,0,436600,43,6600,1,0,0,0,0,0,0,0,0,0,0,20.83,33.77,928.13,220.74,1148.87,21.83,1127.04,1187,80,1,sigue,8.079,27.76666667,46,1
43,7685,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437685,43,7685,1,0,0,0,0,0,0,0,0,0,0,22.83,38.27,871.38,158.49,1029.87,23.83,1006.04,206,76,1,sigue,9.926,22.38333333,0,1
43,7331,7,6,623,128.38,60,60,120.22,89,0,0,0,0,0,0,0,0,0,0,0,437331,43,7331,1,0,0,0,0,0,0,0,0,0,0,18.65,52.66,915.88,217.38,1133.26,19.65,1113.61,118,45,1,sigue,8.901,17.11666667,59,1
43,5933,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,435933,43,5933,1,0,0,0,0,0,0,0,0,0,0,27.39,58.04,871.38,178.26,1049.64,28.39,1021.25,1582,51,1,sigue,3.738,10.18333333,21,1
43,7170,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437170,43,7170,1,0,0,0,0,0,0,0,0,0,0,21.51,34.96,871.38,155.18,1026.56,22.51,1004.05,774,57,1,sigue,8.113,20.51666667,0,1
43,7774,7,6,623,128.38,60,50,120.22,22.25,0,0,0,0,0,0,0,0,0,0,0,437774,43,7774,1,0,0,0,0,0,0,0,0,0,0,18.65,38.26,872.51,169.6,1042.11,19.65,1022.46,95,86,1,sigue,7.071,15.33333333,0,1
43,5618,7,6,623,128.38,60,50,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,435618,43,5618,1,48,0,0,0,0,0,0,0,0,0,26.65,56.17,883.63,198.64,1082.27,75.65,1006.62,347,83,0003A,sigue,24.181,44.6,0,1
43,5201,7,6,878.01,429.45,60,60,209.19,219.5,0,0,0,0,0,0,0,0,0,0,0,435201,43,5201,1,0,0,0,0,312.81,0,0,0,27.42,0,33.88,0,1537.21,318.94,1856.15,375.11,1481.04,203,82,19,sigue,12.158,22.33333333,0,1
43,3890,7,6,1258.95,735.56,60,50,319.12,0,0,0,0,0,0,0,0,0,0,0,0,433890,43,3890,1,0,0,0,0,0,0,0,0,178.36,0,54.71,0,2104.51,319.12,2423.63,234.07,2189.56,3143,6,175,sigue,43.738,69.1,0,1
43,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436654,43,6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,50,14,sigue,12.538,24.88333333,20,1
43,3652,7,6,1077.37,738.57,60,60,290.55,0,0,0,0,76.95,0,0,0,0,0,0,0,433652,43,3652,1,0,0,0,0,380.99,0,0,0,154.01,0,50.92,0,1935.94,367.5,2303.44,586.92,1716.52,840,51,516,sigue,15.372,26.06666667,0,1
43,1123,7,6,878.01,293.86,60,60,187.49,0,0,0,0,0,0,0,0,0,0,0,0,431123,43,1123,1,0,0,0,0,0,0,0,0,25.56,0,33.06,0,1291.87,187.49,1479.36,59.62,1419.74,4746,59,181,sigue,28.335,44.11666667,0,1
43,4044,7,6,878.01,307.65,60,50,189.7,0,0,0,0,62.71,0,0,0,0,0,0,0,434044,43,4044,1,0,0,0,0,0,0,0,0,16.51,0,29.43,0,1295.66,252.41,1548.07,46.94,1501.13,112,50,18,sigue,21.952,30.35,0,1
43,7593,7,5,623,107.28,0,50,100.47,66.75,0,0,0,0,0,0,0,0,0,0,0,437593,43,7593,1,0,0,0,0,0,104.13,0,0,0,0,18.17,43.52,813.66,177.36,991.02,123.3,867.72,332,45,1,sigue,3.987,8.333333333,21,1
43,7765,7,3,623,51.35,0,20,48.08,0,0,0,0,0,0,0,0,0,0,0,0,437765,43,7765,1,0,0,0,0,0,373.8,0,0,0,0,12.76,51.73,694.35,99.81,794.16,387.56,406.6,38,80,1,fue,9.788,16.5,0,0
43,7796,3,2,124.6,25.67,20,10,0,0,0,0,0,0,24.04,0,0,0,0,0,0,437796,43,7796,0,0,0,0,0,0,0,0,0,0,0,7.99,29.62,204.31,29.62,233.93,7.99,225.94,5,80,1,fue,5.658,14.23333333,6,0
43,7780,7,3,623,64.37,0,30,60.28,0,0,0,0,0,0,0,0,0,0,0,0,437780,43,7780,1,0,0,0,0,0,312.39,0,0,0,0,12.76,47.32,717.37,107.6,824.97,326.15,498.82,37,56,1,fue,1.631,5.716666667,20,0
43,7259,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437259,43,7259,1,0,0,0,0,0,0,0,0,0,0,23.05,32.33,861.38,152.55,1013.93,24.05,989.88,691,81,1,sigue,2.564,12.5,49,1
43,7312,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,437312,43,7312,1,0,0,0,0,0,0,0,0,0,0,20.2,38.27,871.38,202.99,1074.37,21.2,1053.17,662,85,0003B,sigue,4.856,7.066666667,0,1
43,7338,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437338,43,7338,1,0,0,0,0,0,0,0,0,0,0,20.1,38.26,871.38,158.48,1029.86,21.1,1008.76,640,82,0003A,sigue,19.039,39.5,0,1
43,5677,7,6,816.13,201.11,60,50,162.75,262.32,43.72,233.18,0,0,0,0,0,0,0,0,0,435677,43,5677,1,0,0,0,0,0,0,0,0,29.89,0,29.26,0,1418.71,410.5,1829.21,60.15,1769.06,1836,87,15,sigue,4.94,6.433333333,0,1
43,7737,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437737,43,7737,1,0,0,0,0,0,0,0,0,0,0,21.4,38.91,861.38,159.13,1020.51,22.4,998.11,137,87,1,sigue,4.94,6.433333333,0,1
43,4008,7,6,1074.01,813.26,60,60,301.96,115.07,287.68,0,0,0,0,0,0,0,0,0,0,434008,43,4008,1,0,0,0,0,0,0,0,0,218.04,0,55.71,0,2352.49,359.49,2711.98,274.75,2437.23,224,52,423,fue,18.322,31.33333333,49,0
43,6210,7,6,623,128.38,60,60,120.22,200.25,133.5,0,0,0,0,0,0,0,0,0,0,436210,43,6210,1,0,0,0,0,0,0,0,0,0,0,33.41,4.24,1105.01,224.58,1329.59,34.41,1295.18,1382,7,1,sigue,25.338,51.38333333,43,1
43,6213,7,6,623,271.04,60,60,143.04,178,66.75,0,0,0,0,0,0,0,0,0,0,436213,43,6213,1,0,0,0,0,0,0,0,0,0,0,22.19,7.09,1169.79,239.13,1408.92,23.19,1385.73,76,83,0003A,sigue,0.803,2.516666667,0,1
43,7793,4,3,312.39,64.37,30,30,60.28,0,0,0,0,0,0,0,0,0,0,0,0,437793,43,7793,1,0,0,0,0,0,0,0,0,0,0,10.66,28.95,436.76,89.23,525.99,11.66,514.33,26,68,1,fue,4.271,15.8,34,0
43,849,7,6,816.13,49.98,60,50,138.57,0,0,0,0,0,85,0,0,0,0,0,0,43849,43,849,1,0,0,0,0,0,0,0,0,0,0,30.95,9.01,1061.11,147.58,1208.69,31.95,1176.74,7971,4,37,sigue,12.94,22.95,23,1
43,7536,7,6,623,128.38,60,50,120.22,133.5,0,0,0,0,0,0,0,0,0,0,0,437536,43,7536,1,0,0,0,0,0,0,0,0,0,0,22.72,34.63,928.13,221.6,1149.73,23.72,1126.01,431,74,1,sigue,5.489,16.18333333,45,1
43,5237,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,435237,43,5237,1,0,0,0,0,0,0,0,0,0,0,18.65,38.27,871.38,158.49,1029.87,19.65,1010.22,92,61,1,fue,7.536,16.43333333,0,0
43,7430,7,6,994.07,460.11,60,60,232.66,319.52,159.76,0,0,0,1749.48,0,0,0,0,0,0,437430,43,7430,1,0,0,0,0,0,0,0,0,467.52,0,46.83,0,3643.18,392.42,4035.6,515.35,3520.25,545,85,0030A,sigue,9.964,19.56666667,0,1
43,5181,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,435181,43,5181,1,0,250,0,0,0,0,0,0,0,0,20.29,58.04,871.38,178.26,1049.64,271.29,778.35,2300,60,1,sigue,3.529,10.63333333,0,1
43,7655,7,5,623,102.7,0,40,96.17,22.25,0,0,0,0,0,0,0,0,0,0,0,437655,43,7655,1,0,0,0,0,0,124.6,0,0,0,0,20.11,72.64,776.83,179.93,956.76,145.71,811.05,249,74,1,sigue,14.197,29.06666667,46,1
43,7057,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437057,43,7057,1,0,10,0,0,0,0,0,0,0,0,27.78,36.73,861.38,156.95,1018.33,38.78,979.55,865,81,1,sigue,10.526,27.98333333,0,1
43,5558,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,435558,43,5558,1,0,0,0,0,0,0,0,0,0,0,23.29,36.83,893.63,179.3,1072.93,24.29,1048.64,1957,82,0003A,sigue,6.115,16.78333333,0,1
43,4746,7,6,878.01,248.78,60,50,180.28,0,0,188.14,0,0,145,0,0,0,0,0,0,434746,43,4746,1,0,0,0,0,337.44,0,0,0,45.58,0,32.64,0,1475.86,274.35,1750.21,416.66,1333.55,587,37,17,sigue,63.19,69.03333333,0,1
43,7663,7,6,623,128.38,60,50,120.22,166.87,0,89,0,0,0,0,0,0,0,0,0,437663,43,7663,1,0,0,0,0,0,0,0,0,0,0,20.91,30.71,989.32,278.86,1268.18,21.91,1246.27,235,8,1,sigue,28.801,52.76666667,0,1
43,7407,7,6,623,128.38,60,60,120.22,200.25,400.5,0,0,0,0,0,0,0,0,0,0,437407,43,7407,1,0,0,0,0,0,0,0,0,24.81,0,26.38,0,1372.01,220.34,1592.35,52.19,1540.16,559,68,1,sigue,4.271,15.8,34,1
43,6061,7,5,1143.52,315.39,0,40,196.83,204.2,0,245.04,0,81.68,0,0,0,0,0,0,0,436061,43,6061,1,0,0,0,0,579.89,228.7,0,0,106.14,0,36.43,0,1724.61,502.05,2226.66,952.16,1274.5,122,37,243,fue,27.552,49.76666667,0,0
43,7773,7,6,623,128.38,60,50,120.22,66.75,0,133.5,0,0,0,0,0,0,0,0,0,437773,43,7773,1,0,0,0,0,0,0,0,0,0,0,18.65,32.49,961.51,252.83,1214.34,19.65,1194.69,95,86,1,sigue,16.869,26.35,0,1
43,7704,7,4,623,77.02,0,30,72.13,0,0,0,0,0,0,0,0,0,0,0,0,437704,43,7704,1,0,150,0,0,0,249.2,0,0,0,0,16.43,71.63,730.02,143.76,873.78,416.63,457.15,144,50,1,fue,13.381,24.9,0,0
43,7797,3,2,208.26,90.6,20,20,47.81,0,0,0,0,0,0,0,0,0,0,0,0,437797,43,7797,1,0,0,0,0,0,0,0,0,0,0,9.51,20.99,338.86,68.8,407.66,10.51,397.15,47,54,0003A,fue,3.144,10.91666667,0,0
43,1424,7,6,1962.52,597.45,60,60,409.59,420.54,0,0,0,140.18,0,0,0,0,0,0,0,431424,43,1424,1,0,0,0,0,457.22,0,0,0,332.24,0,76.61,0,2949.82,700.46,3650.28,867.07,2783.21,3451,50,9,sigue,6.741,13.81666667,28,1
43,5280,7,6,1166.69,643.79,60,50,289.67,0,0,0,0,0,0,0,0,0,0,0,0,435280,43,5280,1,0,0,362.1,0,435.11,0,0,0,152.32,0,48.39,0,1920.48,289.67,2210.15,998.92,1211.23,1000,81,23,sigue,17.694,29.23333333,69,1
43,7742,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437742,43,7742,1,0,0,0,0,0,0,0,0,0,0,19.76,32.33,861.38,152.55,1013.93,20.76,993.17,132,81,1,sigue,15.778,34.78333333,32,1
43,7740,7,6,623,128.38,60,60,120.22,66.75,0,0,0,0,0,0,0,0,0,0,0,437740,43,7740,1,0,0,0,0,0,0,0,0,0,0,20.61,36.12,904.76,189.71,1094.47,21.61,1072.86,133,5,1,sigue,13.023,29.21666667,42,1
43,6461,7,6,797.16,213.78,60,60,161.75,256.23,213.52,0,0,0,0,0,0,0,0,0,0,436461,43,6461,1,0,200,0,0,0,0,0,0,35.75,0,34.53,0,1472.58,289.86,1762.44,271.28,1491.16,1195,11,176,sigue,33.827,48.31666667,0,1
43,6765,7,6,878.01,293.86,60,50,187.49,188.14,0,156.78,0,0,0,0,0,0,0,0,0,436765,43,6765,1,0,0,0,0,0,0,0,0,43.23,0,67.46,0,1454.33,359.95,1814.28,111.69,1702.59,1088,87,181,sigue,108.262,123.05,0,1
43,7694,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,800,0,0,0,0,0,0,437694,43,7694,1,48,0,0,0,0,0,0,0,65.96,0,21.28,0,1671.38,164.72,1836.1,136.24,1699.86,197,50,1,sigue,9.944,30.38333333,33,1
43,7576,5,2,416.52,42.91,0,20,40.18,0,0,0,0,0,0,0,0,0,0,0,0,437576,43,7576,1,0,0,0,0,0,208.26,0,0,0,0,9.4,32.31,479.43,72.49,551.92,218.66,333.26,12,79,1,fue,6.225,20.51666667,0,0
43,7752,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,437752,43,7752,1,0,0,0,0,0,0,0,0,0,0,18.65,38.26,871.38,202.98,1074.36,19.65,1054.71,117,50,1,sigue,11.889,15.63333333,0,1
43,6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436657,43,6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,85,0003B,sigue,10.952,15.25,0,1
43,5000,7,6,816.13,193.48,60,60,161.53,0,0,0,0,0,0,0,0,0,0,0,0,435000,43,5000,1,0,0,0,0,0,0,0,0,0,0,29.38,8.52,1129.61,170.05,1299.66,30.38,1269.28,2398,60,178,sigue,9.893,22.58333333,0,1
43,7649,7,6,124.6,25.67,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,437649,43,7649,0,0,0,0,0,0,0,0,0,0,0,20.19,86.67,180.27,86.67,266.94,20.19,246.75,194,3,1,fue,4.044,11.16666667,43,0
43,5644,7,6,797.16,213.78,60,60,161.75,256.23,341.64,0,0,0,0,0,0,0,0,0,0,435644,43,5644,1,0,125,0,0,331.25,0,0,0,59.15,0,31.64,0,1600.7,289.86,1890.56,548.04,1342.52,1883,11,176,sigue,5.22,14.08333333,27,1
43,6638,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,436638,43,6638,1,0,0,0,0,0,0,0,0,0,0,20.25,38.26,871.38,158.48,1029.86,21.25,1008.61,236,51,1,sigue,6.117,17.35,10,1
43,7734,7,6,623,128.38,60,60,120.22,33.37,0,0,0,0,0,0,0,0,0,0,0,437734,43,7734,1,0,0,0,0,0,0,0,0,0,0,21.31,37.2,888.07,174.1,1062.17,22.31,1039.86,105,5,1,fue,12.746,30.71666667,45,0
43,6690,7,6,623,128.38,60,50,120.22,133.5,33.37,155.75,0,0,0,0,0,0,53.67,0,0,436690,43,6690,1,0,0,0,0,0,0,0,0,0,0,22.87,27.52,1039.38,346.03,1385.41,23.87,1361.54,1137,80,1,sigue,7.965,27.76666667,33,1
43,6280,7,6,1157.59,552.23,60,50,273.57,0,0,0,0,0,0,0,0,0,0,0,0,436280,43,6280,1,0,0,0,0,0,0,0,0,141.37,0,42.44,0,1819.82,273.57,2093.39,184.81,1908.58,35,85,105,fue,3.311,9.55,0,0
43,7168,7,6,623,128.38,60,60,120.22,0,0,0,0,44.5,0,0,0,0,0,0,0,437168,43,7168,1,0,0,0,0,0,0,0,0,0,0,21.7,38.27,871.38,202.99,1074.37,22.7,1051.67,777,51,1,sigue,6.153,13.36666667,32,1
43,7786,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437786,43,7786,1,0,0,0,0,0,0,0,0,0,0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85,77,81,1,sigue,6.055,19.91666667,63,1
43,6542,7,5,816.13,123.7,0,40,124.25,0,0,0,0,0,0,0,0,0,0,0,0,436542,43,6542,1,0,0,0,0,0,163.22,0,0,0,0,21.56,57.11,979.83,181.36,1161.19,185.78,975.41,63,81,14,fue,13.554,41.95,42,0
43,7792,5,2,416.52,42.91,0,20,0,0,0,0,0,0,40.18,0,0,0,0,0,0,437792,43,7792,0,0,0,0,0,0,208.26,0,0,0,0,9.4,30.74,519.61,30.74,550.35,217.66,332.69,7,45,1,fue,21.732,36.75,0,0
43,4314,7,6,856.31,742.98,60,60,255.88,107.03,0,0,0,0,0,0,0,0,0,0,0,434314,43,4314,1,0,0,0,0,0,0,0,0,136.26,0,49.1,0,1772.81,309.39,2082.2,186.36,1895.84,2826,5,173,sigue,31.494,58.26666667,22,1
43,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433160,43,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,74,1,sigue,11.688,23.4,57,1
43,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437485,43,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,85,1,fue,8.507,14.65,0,0
43,7632,7,6,623,128.38,60,60,120.22,89,0,0,0,0,0,0,0,0,0,0,0,437632,43,7632,1,0,0,0,0,0,0,0,0,0,0,20.7,52.67,915.88,217.39,1133.27,21.7,1111.57,285,5,1,sigue,27.925,55.93333333,0,1
43,7673,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437673,43,7673,1,0,0,0,0,0,0,0,0,0,0,18.65,38.9,861.38,159.12,1020.5,19.65,1000.85,43,7,1,fue,28.801,52.76666667,0,0
43,6504,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,436504,43,6504,1,0,0,0,0,0,0,0,0,0,0,26.86,38.27,871.38,158.49,1029.87,27.86,1002.01,1231,76,1,sigue,11.491,21.63333333,0,1
43,7604,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437604,43,7604,1,0,0,0,0,0,0,0,0,0,0,20.07,36.62,871.38,156.84,1028.22,21.07,1007.15,312,52,1,sigue,6.319,20.68333333,3,1
43,7061,7,6,623,128.38,60,60,120.22,0,0,0,0,0,254.48,0,0,0,0,0,0,437061,43,7061,1,0,0,0,0,0,0,0,0,0,0,31.39,8.93,1125.86,129.15,1255.01,32.39,1222.62,195,61,1,sigue,14.702,27.51666667,0,1
43,7782,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437782,43,7782,1,0,0,0,0,0,0,0,0,0,0,18.65,38.26,871.38,158.48,1029.86,19.65,1010.21,33,51,1,fue,11.725,39.03333333,28,0
43,7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437748,43,7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,80,1,fue,7.725,25.73333333,31,0
43,7633,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437633,43,7633,1,0,0,0,0,0,0,0,0,0,0,19.92,38.89,861.38,159.11,1020.49,20.92,999.57,283,25,1,sigue,9.044,18.9,49,1
43,7428,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437428,43,7428,1,0,0,0,0,0,0,0,0,0,0,27.05,57.5,871.38,177.72,1049.1,28.05,1021.05,543,72,1,sigue,11.985,31.08333333,0,1
43,2897,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,432897,43,2897,1,0,0,0,0,0,0,0,0,0,0,19.86,38.91,861.38,159.13,1020.51,20.86,999.65,717,81,1,sigue,20.168,35.95,68,1
43,7558,7,6,623,128.38,60,50,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437558,43,7558,1,0,0,0,0,0,0,0,0,0,0,21.76,38.9,861.38,159.12,1020.5,22.76,997.74,389,5,1,sigue,5.913,14.41666667,139,1
43,6360,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,436360,43,6360,1,0,0,0,0,0,0,0,0,0,0,18.65,38.26,871.38,158.48,1029.86,19.65,1010.21,83,52,1,sigue,2.478,8.583333333,49,1
43,7614,7,6,816.13,154.63,60,50,155.32,204.03,0,0,0,0,180.99,0,0,0,0,0,0,437614,43,7614,1,0,0,0,0,0,0,0,0,23.92,0,31.82,0,1363.77,257.33,1621.1,56.74,1564.36,305,3,14,sigue,4.044,11.16666667,43,1
43,3318,7,6,1020.18,938.7,60,50,313.42,0,0,0,0,0,115,0,0,0,0,0,0,433318,43,3318,1,0,0,0,0,500.52,0,0,0,191.07,0,59.25,0,2183.88,313.42,2497.3,751.84,1745.46,3689,81,183,sigue,41.195,53.88333333,0,1
43,7706,7,6,623,128.38,60,60,120.22,44.5,0,0,0,0,0,0,0,0,0,0,0,437706,43,7706,1,0,0,0,0,0,0,0,0,0,0,22.03,36.85,893.63,179.32,1072.95,23.03,1049.92,188,86,1,sigue,61.951,59.78333333,0,1
43,5139,7,6,1400,436.8,60,60,293.88,0,0,0,0,0,681.29,0,0,0,0,0,0,435139,43,5139,1,0,0,0,0,759.2,0,0,0,270.05,0,70.68,0,2638.09,293.88,2931.97,1100.93,1831.04,1308,76,486,sigue,8.76,21.71666667,0,1
43,6083,7,6,623,191.17,60,60,130.26,0,0,0,0,44.5,0,0,0,0,0,0,0,436083,43,6083,1,0,0,0,0,0,0,0,0,0,0,25.5,50.68,934.17,225.44,1159.61,26.5,1133.11,1448,51,2,sigue,31.195,54.91666667,0,1
43,6766,7,6,816.13,193.48,60,60,161.53,0,0,0,0,0,0,0,0,0,0,0,0,436766,43,6766,1,0,0,0,0,0,0,0,0,0,0,28.01,29.95,1129.61,191.48,1321.09,29.01,1292.08,1085,3,178,sigue,11.067,26.78333333,13,1
43,4137,7,6,1964.97,1050.07,60,60,482.4,0,0,0,0,0,0,0,0,0,0,0,0,434137,43,4137,1,0,0,0,0,0,0,0,0,371.81,0,93.28,0,3135.04,482.4,3617.44,466.09,3151.35,2967,6,169,sigue,4.346,12.98333333,0,1
43,7542,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,437542,43,7542,1,48,0,0,0,0,0,0,0,0,0,21.05,38.27,871.38,158.49,1029.87,70.05,959.82,418,57,1,sigue,1.869,6.883333333,0,1
43,7756,7,6,623,128.38,60,50,120.22,133.5,0,0,0,0,0,0,0,0,0,0,0,437756,43,7756,1,0,0,0,0,0,0,0,0,0,0,18.65,34.63,928.13,221.6,1149.73,19.65,1130.08,14,87,1,sigue,16.869,26.35,0,1
43,7759,7,6,623,128.38,60,50,120.22,200.25,0,0,0,0,0,0,0,0,0,0,0,437759,43,7759,1,0,0,0,0,0,0,0,0,0,0,18.65,32.49,961.51,252.83,1214.34,19.65,1194.69,111,56,1,sigue,6.625,24.28333333,4,1
43,3780,7,6,878.01,429.45,60,60,209.19,203.82,0,0,0,0,360,0,0,0,0,0,0,433780,43,3780,1,0,0,0,0,0,0,0,0,123.66,0,35.99,0,1889.37,311.1,2200.47,160.65,2039.82,3251,5,19,sigue,19.545,35.35,0,1
43,7678,7,5,623,102.7,0,40,96.17,0,0,0,0,0,0,0,0,0,0,0,0,437678,43,7678,1,0,0,0,0,0,124.6,0,0,0,0,21.85,67.81,765.7,163.98,929.68,147.45,782.23,191,74,1,fue,5.439,17.08333333,43,0
43,6205,7,6,623,128.38,60,60,120.22,200.25,166.87,0,0,44.5,0,0,0,0,0,0,0,436205,43,6205,1,0,0,0,0,0,0,0,0,4.81,0,24.96,0,1138.38,264.84,1403.22,30.77,1372.45,1385,85,0003B,sigue,4.94,6.433333333,0,1
43,5027,7,6,623,191.17,60,60,130.26,0,0,0,0,0,216,0,0,0,0,0,0,435027,43,5027,1,0,0,0,0,0,0,0,0,0,0,33.68,6.28,1150.17,136.54,1286.71,34.68,1252.03,2382,82,0003A,sigue,26.874,45.88333333,0,1
43,7791,5,4,416.52,85.83,40,40,80.37,89,0,0,0,44.5,0,0,0,0,0,0,0,437791,43,7791,1,0,0,0,0,0,0,0,0,0,0,13.32,27.04,626.85,196.41,823.26,14.32,808.94,68,45,1,sigue,26.391,45.28333333,0,1
43,6839,7,6,623,128.38,60,60,120.22,111.25,0,0,0,0,0,0,0,0,0,0,0,436839,43,6839,1,0,0,0,0,0,0,0,0,0,0,26.82,34.86,927.01,210.7,1137.71,27.82,1109.89,1029,75,1,sigue,20.996,46.11666667,33,1
43,5646,7,6,623,128.38,60,60,120.22,0,0,0,0,0,0,0,0,0,0,0,0,435646,43,5646,1,0,0,0,0,0,0,0,0,0,0,27.71,38.26,871.38,158.48,1029.86,28.71,1001.15,1883,51,1,sigue,12.894,23.85,20,1
