,sem,codigo,vales,zapatos,otras,fonac,alim,infon,falt,enf,ries,ISPT,ISPTA,IMSS,subs,t_per_g,t_per_e,t_per,t_ded,neto
6967,36,7614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.96,0.0,37.4,0.0,2083.23,330.8,2414.03,213.36,2200.67
6968,36,3318,1.0,0.0,500.0,0.0,0.0,510.55,0.0,0.0,0.0,239.16,0.0,62.79,0.0,2465.76,368.07,2833.83,1313.5,1520.33
6969,36,7804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04,0.0,37.85,0.0,1599.68,268.16,1867.84,97.89,1769.95
6970,36,6083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,32.33,964.06,218.87,1182.93,24.21,1158.72
6971,36,6766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.38,0.0,34.08,0.0,2292.13,301.63,2593.76,243.46,2350.3
6972,36,8084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74,0.0,23.64,0.0,1389.79,236.09,1625.88,51.38,1574.5
6973,36,4137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.76,0.0,90.71,0.0,3415.75,763.11,4178.86,523.47,3655.39
6974,36,8009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,2.31,1186.66,277.03,1463.69,25.48,1438.21
6975,36,7542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48,6.75,1145.9,172.43,1318.33,29.48,1288.85
6977,36,3780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8,0.0,40.02,0.0,1713.45,345.91,2059.36,170.82,1888.54
6978,36,8080,0.0,0.0,0.0,0.0,0.0,0.0,361.53,0.0,0.0,0.0,0.0,18.42,36.8,912.12,36.8,948.92,379.95,568.97
6979,36,6205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,32.33,964.06,167.37,1131.43,23.62,1107.81
6980,36,5027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,34.14,0.0,1294.42,207.41,1501.83,51.5,1450.33
6981,36,7818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,5.37,1158.54,302.91,1461.45,24.38,1437.07
6982,36,7221,1.0,0.0,0.0,0.0,0.0,0.0,144.2,432.6,0.0,0.0,0.0,10.72,38.32,737.07,62.36,799.43,588.52,210.91
6983,36,7815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,0.0,33.3,0.0,1296.85,120.22,1417.07,50.93,1366.14
6984,36,6839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,9.54,1112.9,213.85,1326.75,28.57,1298.18
6985,36,5646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,35.52,914.15,276.03,1190.18,27.52,1162.66
6986,36,8011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.67,0.0,31.44,0.0,1905.29,321.38,2226.67,183.11,2043.56
6987,36,7708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,35.52,914.15,162.58,1076.73,24.13,1052.6
6988,36,8109,0.0,0.0,0.0,0.0,0.0,0.0,361.53,0.0,0.0,0.0,0.0,7.43,23.76,545.74,23.76,569.5,368.96,200.54
6989,36,7869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37,32.33,964.06,167.37,1131.43,23.37,1108.06
6990,36,7973,1.0,0.0,0.0,0.0,0.0,176.72,0.0,0.0,0.0,0.0,0.0,22.59,38.9,861.38,159.12,1020.5,200.31,820.19
6991,36,8043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33,20.83,1042.16,141.05,1183.21,25.33,1157.88
6992,36,8012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.48,3.32,1177.35,239.41,1416.76,31.48,1385.28
6993,36,5679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.02,0.0,32.42,0.0,1434.03,276.09,1710.12,74.44,1635.68
6994,36,7530,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,31.4,978.53,222.83,1201.36,30.94,1170.42
6995,36,8077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.51,34.14,935.76,218.73,1154.49,24.51,1129.98
6996,36,8076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,30.32,0.0,1268.15,211.63,1479.78,44.83,1434.95
6997,36,6028,1.0,0.0,0.0,0.0,0.0,407.29,0.0,0.0,0.0,72.41,0.0,33.51,0.0,1646.58,332.36,1978.94,514.21,1464.73
6998,36,6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999,36,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.84,0.0,38.39,0.0,1768.96,338.8,2107.76,175.23,1932.53
7000,36,3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53,0.0,32.5,0.0,1631.79,311.82,1943.61,96.03,1847.58
7001,36,7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002,36,7942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,20.65,1045.04,153.74,1198.78,24.67,1174.11
7003,36,7845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,37.12,0.0,1266.92,155.91,1422.83,51.49,1371.34
7004,36,4773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,19.02,348.26,110.7,458.96,8.99,449.97
7005,36,7996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82,20.83,1042.16,192.55,1234.71,23.82,1210.89
7006,36,2522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,0.0,26.85,0.0,1383.28,242.93,1626.21,53.88,1572.33
7007,36,7080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04,0.0,34.72,0.0,1364.95,261.9,1626.85,59.76,1567.09
7008,36,5965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48,0.0,28.07,0.0,1647.2,308.62,1955.82,101.55,1854.27
7009,36,5447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,3.97,1171.42,314.38,1485.8,27.17,1458.63
7010,36,6685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,6.75,1145.9,249.68,1395.58,30.99,1364.59
7011,36,8056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.01,0.0,37.22,0.0,2704.91,321.38,3026.29,320.23,2706.06
7012,36,5549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.56,20.42,1048.53,211.85,1260.38,32.56,1227.82
7013,36,854,1.0,0.0,0.0,0.0,0.0,332.71,0.0,0.0,0.0,137.9,0.0,42.13,0.0,1787.91,358.51,2146.42,513.74,1632.68
7014,36,7295,1.0,56.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,30.58,991.4,196.26,1187.66,185.1,1002.56
7015,36,4807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,110.77,0.0,3783.66,586.18,4369.84,622.12,3747.72
7016,36,8018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,28.9,0.0,1274.96,315.77,1590.73,44.15,1546.58
7017,36,3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,35.52,914.15,162.58,1076.73,28.15,1048.58
7018,36,4514,1.0,0.0,0.0,0.0,0.0,352.61,0.0,0.0,0.0,23.03,0.0,33.33,0.0,1355.64,197.7,1553.34,409.97,1143.37
7019,36,7814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,29.77,1004.04,172.81,1176.85,24.38,1152.47
7021,36,7754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,38.26,871.38,158.48,1029.86,21.39,1008.47
7022,36,6014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0.0,32.26,0.0,1449.71,291.77,1741.48,75.98,1665.5
7023,36,7775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,37.25,887.13,183.22,1070.35,20.82,1049.53
7024,36,8110,0.0,0.0,0.0,0.0,0.0,0.0,241.02,0.0,0.0,0.0,0.0,6.73,23.5,396.69,23.5,420.19,247.75,172.44
7025,36,3827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,20.88,1041.31,233.17,1274.48,30.73,1243.75
7026,36,8103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26,871.38,158.48,1029.86,21.08,1008.78
7027,36,8054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.8,0.0,0.0,7.99,38.32,737.07,62.36,799.43,585.79,213.64
7028,36,5412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0.0,27.95,0.0,1251.78,242.93,1494.71,40.68,1454.03
7029,36,7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7030,36,7395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,18.18,1083.58,153.22,1236.8,26.67,1210.13
7031,36,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.35,0.0,111.42,0.0,3783.66,978.71,4762.37,622.77,4139.6
7032,36,7849,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,24.71,42.36,928.02,138.53,1066.55,169.91,896.64
7033,36,5232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98,0.0,38.75,0.0,1498.02,283.19,1781.21,87.73,1693.48
7034,36,8019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,2.31,1186.66,277.03,1463.69,24.86,1438.83
7035,36,4958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54,35.52,914.15,162.58,1076.73,28.54,1048.19
7036,36,3979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.97,0.0,100.43,0.0,3365.2,519.23,3884.43,522.4,3362.03
7037,36,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,0.0,39.92,0.0,1458.39,283.8,1742.19,84.59,1657.6
7038,36,7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039,36,8101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.26,871.38,158.48,1029.86,21.08,1008.78
7040,36,7846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0.0,28.9,0.0,1323.04,220.29,1543.33,49.38,1493.95
7041,36,8091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55,9.77,1109.41,168.61,1278.02,24.55,1253.47
7042,36,7298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,36.02,0.0,1479.76,219.16,1698.92,83.01,1615.91
7043,36,8108,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,11.36,36.11,527.27,96.39,623.66,132.87,490.79
7044,36,7963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,10.17,1103.13,246.26,1349.39,26.35,1323.04
7045,36,5396,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,35.52,914.15,332.75,1246.9,227.89,1019.01
7046,36,7989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.48,38.9,861.38,159.12,1020.5,23.48,997.02
7047,36,7588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,35.52,914.15,162.58,1076.73,22.47,1054.26
7048,36,6203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,29.51,0.0,1313.23,186.54,1499.77,48.92,1450.85
7049,36,8060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,38.9,861.38,159.12,1020.5,20.77,999.73
7050,36,7226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,29.13,1014.04,172.17,1186.21,27.31,1158.9
7051,36,7885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.26,871.38,158.48,1029.86,26.35,1003.51
7052,36,3326,1.0,0.0,0.0,0.0,0.0,352.72,0.0,0.0,0.0,53.1,0.0,40.16,0.0,1545.06,267.51,1812.57,446.98,1365.59
7053,36,449,1.0,0.0,0.0,0.0,0.0,447.6,0.0,0.0,0.0,30.02,0.0,34.9,0.0,1419.92,258.91,1678.83,513.52,1165.31
7054,36,6934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.84,0.0,85.21,0.0,2999.45,460.71,3460.16,429.05,3031.11
7055,36,7137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.64,0.0,39.5,0.0,2018.74,403.0,2421.74,205.14,2216.6
7056,36,6682,1.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,16.08,49.19,769.22,121.32,890.54,305.48,585.06
7057,36,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,7.84,1135.9,279.13,1415.03,28.21,1386.82
7058,36,7890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,26.78,0.0,1299.66,274.72,1574.38,44.71,1529.67
7059,36,8031,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.33,48.29,796.38,148.76,945.14,141.84,803.3
7060,36,1419,1.0,0.0,0.0,0.0,0.0,399.23,0.0,0.0,0.0,76.04,0.0,37.79,0.0,1679.87,286.36,1966.23,514.06,1452.17
7061,36,8067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,34.96,922.88,206.68,1129.56,21.08,1108.48
7062,36,3525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,6.91,1144.45,170.82,1315.27,30.95,1284.32
7063,36,8036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,38.26,871.38,209.98,1081.36,23.32,1058.04
7065,36,6885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,35.52,914.15,162.58,1076.73,26.15,1050.58
7066,36,7907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.21,0.0,41.75,0.0,1726.43,257.02,1983.45,173.96,1809.49
7067,36,8107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,29.89,582.35,110.26,692.61,14.32,678.29
7068,36,4775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,21.89,1025.65,148.95,1174.6,30.2,1144.4
7069,36,8069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.82,0.0,46.31,0.0,2536.44,476.8,3013.24,299.13,2714.11
7070,36,4832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.29,0.0,33.04,0.0,1454.9,242.93,1697.83,77.33,1620.5
7071,36,3321,1.0,0.0,0.0,0.0,0.0,0.0,215.47,0.0,0.0,163.12,0.0,52.25,0.0,2224.71,530.04,2754.75,431.84,2322.91
7072,36,624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.39,0.0,49.49,0.0,2167.18,535.77,2702.95,238.88,2464.07
7073,36,4385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73,0.0,35.82,0.0,1504.95,199.19,1704.14,85.55,1618.59
7074,36,8099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32,21.47,1032.16,141.69,1173.85,24.32,1149.53
7075,36,366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.08,0.0,88.96,0.0,3000.58,462.49,3463.07,433.04,3030.03
7076,36,8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.53,74.82,388.44,74.82,463.26,24.53,438.73
7077,36,6206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.06,0.0,42.51,0.0,3192.4,308.62,3501.02,427.57,3073.45
7078,36,7618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,31.4,978.53,222.83,1201.36,28.69,1172.67
7081,37,8071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,38.91,861.38,159.13,1020.51,21.72,998.79
7082,37,6600,1.0,0.0,0.0,0.0,0.0,246.12,0.0,0.0,0.0,0.0,0.0,21.66,36.16,904.15,163.22,1067.37,268.78,798.59
7083,37,7685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12,31.4,978.53,222.83,1201.36,33.12,1168.24
7084,37,5933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,42.02,914.15,169.08,1083.23,27.88,1055.35
7085,37,7170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,2.55,1184.52,206.86,1391.38,29.51,1361.87
7086,37,5201,1.0,0.0,0.0,0.0,0.0,335.5,0.0,0.0,0.0,58.21,0.0,36.05,0.0,1592.09,314.55,1906.64,430.76,1475.88
7087,37,3890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.37,0.0,54.49,0.0,2104.51,319.12,2423.63,233.86,2189.77
7088,37,7834,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98,29.14,1014.04,29.14,1043.18,84.98,958.2
7089,37,8083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,32.32,0.0,1246.79,180.28,1427.07,35.05,1392.02
7090,37,1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48,0.0,35.4,0.0,1449.71,291.77,1741.48,122.88,1618.6
7091,37,8049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,38.27,871.38,158.49,1029.87,25.43,1004.44
7092,37,8100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,38.91,861.38,159.13,1020.51,20.65,999.86
7093,37,8085,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,17.96,48.29,796.38,148.76,945.14,139.47,805.67
7094,37,8066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,38.27,871.38,158.49,1029.87,21.08,1008.79
7095,37,7977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,15.77,1057.91,161.74,1219.65,24.9,1194.75
7096,37,8027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31,27.83,1042.16,199.55,1241.71,26.31,1215.4
7097,37,8088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,44.72,871.38,164.94,1036.32,21.06,1015.26
7098,37,8112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.0,27.97,0.0,1246.79,242.99,1489.78,40.16,1449.62
7099,37,7259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,36.17,904.15,163.23,1067.38,21.94,1045.44
7100,37,8073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101,37,7312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.08,32.33,964.06,167.37,1131.43,25.08,1106.35
7102,37,7338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98,28.05,1014.04,171.09,1185.13,24.98,1160.15
7103,37,5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,0.0,33.25,0.0,1418.36,260.41,1678.77,64.1,1614.67
7104,37,8078,1.0,0.0,0.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0,21.95,45.24,928.02,141.41,1069.43,167.15,902.28
7105,37,8023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,25.85,1042.16,197.57,1239.73,26.28,1213.45
7106,37,8042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,0.0,28.2,0.0,1306.85,120.22,1427.07,46.92,1380.15
7107,37,7943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,38.27,871.38,158.49,1029.87,26.35,1003.52
7108,37,849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,11.07,1089.04,154.11,1243.15,29.02,1214.13
7109,37,7536,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,25.35,27.54,1126.8,172.34,1299.14,146.86,1152.28
7110,37,5181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,35.53,914.15,162.59,1076.74,22.24,1054.5
7111,37,5429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.16,0.0,77.1,0.0,2996.23,471.05,3467.28,420.26,3047.02
7112,37,7655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,28.65,1025.65,155.71,1181.36,30.12,1151.24
7113,37,5558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,13.08,1087.72,201.18,1288.9,25.38,1263.52
7114,37,7663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.16,1.94,1190.1,186.53,1376.63,31.16,1345.47
7115,37,8093,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,22.66,24.04,1151.54,291.88,1443.42,144.17,1299.25
7116,37,7773,1.0,0.0,0.0,0.0,0.0,0.0,120.51,0.0,0.0,0.0,0.0,20.42,39.88,880.51,146.06,1026.57,141.93,884.64
7117,37,1424,1.0,0.0,300.0,0.0,0.0,466.38,0.0,0.0,0.0,275.76,0.0,75.24,0.0,2669.97,409.59,3079.56,1118.38,1961.18
7118,37,5280,1.0,0.0,0.0,362.1,0.0,435.11,0.0,0.0,0.0,162.05,0.0,48.67,0.0,2003.82,373.0,2376.82,1008.93,1367.89
7119,37,8020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,45.36,861.38,165.58,1026.96,20.82,1006.14
7120,37,7994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,26.77,1025.88,185.61,1211.49,25.24,1186.25
7121,37,6461,1.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,27.33,0.0,1220.62,311.2,1531.82,229.7,1302.12
7122,37,6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.69,0.0,59.19,0.0,2591.52,338.8,2930.32,321.88,2608.44
7123,37,8017,1.0,0.0,0.0,0.0,0.0,229.93,0.0,0.0,0.0,0.0,0.0,22.51,76.02,350.55,124.1,474.65,253.44,221.21
7125,37,8121,0.0,0.0,0.0,0.0,0.0,0.0,482.04,0.0,0.0,0.0,0.0,8.13,24.55,666.25,24.55,690.8,490.17,200.63
7126,37,7909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,38.27,871.38,158.49,1029.87,27.34,1002.53
7127,37,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34,2.16,1188.13,173.06,1361.19,37.34,1323.85
7128,37,8113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,27.97,0.0,1236.79,180.28,1417.07,33.1,1383.97
7129,37,5644,1.0,0.0,200.0,0.0,0.0,337.88,0.0,0.0,0.0,42.49,0.0,32.02,0.0,1534.49,296.26,1830.75,613.39,1217.36
7130,37,6638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,35.53,914.15,162.59,1076.74,24.8,1051.94
7131,37,8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,26.75,841.26,39.62,880.88,15.99,864.89
7132,37,7800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,31.32,979.89,151.54,1131.43,24.88,1106.55
7133,37,8111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,35.09,871.38,155.31,1026.69,19.65,1007.04
7134,37,6690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,35.75,910.59,169.24,1079.83,22.9,1056.93
7135,37,7168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65,42.02,914.15,169.08,1083.23,28.65,1054.58
7136,37,8120,0.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,0.0,0.0,12.06,41.21,657.03,41.21,698.24,300.46,397.78
7137,37,8081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59,8.19,1196.66,244.28,1440.94,29.59,1411.35
7138,37,7991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6,4.82,0.0,24.98,0.0,1117.03,144.22,1261.25,206.4,1054.85
7139,37,8063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,38.9,861.38,159.12,1020.5,20.83,999.67
7140,37,8115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,0.0,18.65,0.0,1379.76,236.09,1615.85,45.3,1570.55
7141,37,4314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.87,0.0,52.1,0.0,2095.15,385.95,2481.1,229.97,2251.13
