codigo_x,prediction,actual,VEREDICTO,RECALL,
4832,1,1,OK,-,
7421,1,1,OK,-,
7800,1,1,OK,-,
7702,1,0,MISS,-,
624,1,1,OK,-,
7797,0,0,OK,-,
849,1,1,OK,-,
5933,1,1,OK,-,
7867,0,0,OK,-,
4746,1,1,OK,-,
7295,1,1,OK,-,
5679,1,0,MISS,-,
5027,1,1,OK,-,
6565,1,1,OK,-,
7778,0,0,OK,-,
7804,1,1,OK,-,
3326,1,1,OK,-,
5232,1,1,OK,-,
7614,1,1,OK,-,
4773,0,0,OK,-,
7882,1,0,MISS,-,
5933,1,1,OK,-,
7430,1,0,MISS,-,
6766,1,1,OK,-,
7170,1,1,OK,-,
4287,0,0,OK,-,
7673,1,0,MISS,-,
5412,1,1,OK,-,
5139,1,0,MISS,-,
6766,1,1,OK,-,
7883,1,0,MISS,-,
5000,1,1,OK,-,
3321,1,1,OK,-,
7845,1,1,OK,-,
5201,1,1,OK,-,
3676,1,1,OK,-,
6083,1,1,OK,-,
3321,1,1,OK,-,
7905,1,0,MISS,-,
8042,1,1,OK,-,
4137,1,1,OK,-,
1419,1,1,OK,-,
7773,1,1,OK,-,
7428,1,1,OK,-,
6203,1,1,OK,-,
7791,0,0,OK,-,
6349,1,0,MISS,-,
5704,1,1,OK,-,
6014,1,1,OK,-,
7558,1,1,OK,-,
7421,1,1,OK,-,
7212,0,0,OK,-,
7780,0,0,OK,-,
3890,1,1,OK,-,
6918,1,0,MISS,-,
3321,1,1,OK,-,
7869,1,1,OK,-,
7588,1,1,OK,-,
7663,1,1,OK,-,
7421,1,1,OK,-,
5905,1,0,MISS,-,
7295,1,1,OK,-,
7910,0,0,OK,-,
3676,1,1,OK,-,
4458,0,0,OK,-,
7061,1,1,OK,-,
7528,1,1,OK,-,
7783,0,1,MISS,FN,
6542,1,0,MISS,-,
7649,1,0,MISS,-,
7834,1,1,OK,-,
8029,0,0,OK,-,
3318,1,1,OK,-,
6690,1,1,OK,-,
5646,1,1,OK,-,
7775,1,0,MISS,-,
1419,1,1,OK,-,
5181,1,1,OK,-,
7685,1,1,OK,-,
7593,0,1,MISS,FN,
4287,0,0,OK,-,
2522,1,1,OK,-,
7226,1,1,OK,-,
6934,1,1,OK,-,
6379,1,0,MISS,-,
7530,1,1,OK,-,
7706,1,1,OK,-,
7963,1,1,OK,-,
6821,1,0,MISS,-,
7633,1,1,OK,-,
7633,1,1,OK,-,
7742,1,1,OK,-,
7592,0,0,OK,-,
7752,0,1,MISS,FN,
8123,0,1,MISS,FN,
4314,1,1,OK,-,
4775,1,1,OK,-,
3780,1,1,OK,-,
7168,1,1,OK,-,
4385,1,1,OK,-,
5646,1,1,OK,-,
7338,1,1,OK,-,
4366,1,0,MISS,-,
7742,1,0,MISS,-,
7848,1,1,OK,-,
6885,1,1,OK,-,
7280,0,0,OK,-,
7848,1,1,OK,-,
3525,1,1,OK,-,
6690,1,1,OK,-,
5679,1,1,OK,-,
5027,1,1,OK,-,
8135,1,1,OK,-,
6958,1,0,MISS,-,
7137,1,1,OK,-,
1424,1,1,OK,-,
4287,0,0,OK,-,
7880,1,0,MISS,-,
5677,1,1,OK,-,
6210,1,0,MISS,-,
7536,1,1,OK,-,
3652,1,1,OK,-,
5630,1,1,OK,-,
7312,1,0,MISS,-,
7633,1,1,OK,-,
6766,1,1,OK,-,
7080,1,1,OK,-,
3326,1,1,OK,-,
7704,0,0,OK,-,
7392,1,0,MISS,-,
6014,1,1,OK,-,
7669,1,0,MISS,-,
7593,1,0,MISS,-,
7750,1,1,OK,-,
6206,1,1,OK,-,
7885,1,1,OK,-,
5000,1,1,OK,-,
5000,1,1,OK,-,
8071,1,1,OK,-,
7797,0,0,OK,-,
7717,1,0,MISS,-,
3780,1,1,OK,-,
7005,0,0,OK,-,
7847,1,0,MISS,-,
7814,1,1,OK,-,
7723,1,1,OK,-,
7873,1,1,OK,-,
7614,1,1,OK,-,
6461,1,1,OK,-,
7848,1,1,OK,-,
6918,1,0,MISS,-,
8061,1,0,MISS,-,
3321,1,1,OK,-,
7545,1,1,OK,-,
8061,1,0,MISS,-,
7515,1,0,MISS,-,
2112,1,1,OK,-,
7863,0,0,OK,-,
5933,1,1,OK,-,
7080,1,1,OK,-,
7542,1,1,OK,-,
7312,0,0,OK,-,
4958,1,1,OK,-,
7604,0,1,MISS,FN,
7860,1,0,MISS,-,
7617,1,0,MISS,-,
7614,1,1,OK,-,
7614,1,1,OK,-,
7489,1,0,MISS,-,
7137,1,1,OK,-,
6210,1,1,OK,-,
3780,1,1,OK,-,
7503,1,1,OK,-,
6766,1,1,OK,-,
6213,0,1,MISS,FN,
4807,1,1,OK,-,
6504,1,1,OK,-,
7407,1,0,MISS,-,
7887,0,0,OK,-,
3321,1,1,OK,-,
6682,1,1,OK,-,
7576,0,0,OK,-,
4514,1,1,OK,-,
2897,1,1,OK,-,
7057,1,0,MISS,-,
8025,1,0,MISS,-,
6849,1,0,MISS,-,
6321,0,0,OK,-,
8152,0,1,MISS,FN,
7618,1,1,OK,-,
5280,1,1,OK,-,
7917,1,0,MISS,-,
7791,1,1,OK,-,
7758,0,1,MISS,FN,
2522,1,1,OK,-,
7407,1,1,OK,-,
6918,1,0,MISS,-,
3652,1,1,OK,-,
7583,0,0,OK,-,
7168,1,1,OK,-,
8060,0,0,OK,-,
6682,1,1,OK,-,
6885,1,1,OK,-,
7061,1,0,MISS,-,
1419,1,1,OK,-,
7708,1,1,OK,-,
5280,1,1,OK,-,
6657,0,1,MISS,FN,
7775,1,1,OK,-,
5139,1,1,OK,-,
3780,1,1,OK,-,
3890,1,1,OK,-,
7551,1,0,MISS,-,
7519,1,0,MISS,-,
7842,1,0,MISS,-,
1424,1,1,OK,-,
5644,1,1,OK,-,
7376,0,0,OK,-,
7467,1,0,MISS,-,
7950,0,0,OK,-,
6985,0,0,OK,-,
6461,1,1,OK,-,
7663,1,1,OK,-,
3169,1,1,OK,-,
6014,1,1,OK,-,
7259,1,1,OK,-,
7667,0,0,OK,-,
7708,1,1,OK,-,
7776,1,1,OK,-,
7542,1,1,OK,-,
5679,1,1,OK,-,
7691,1,0,MISS,-,
5549,1,1,OK,-,
7847,0,0,OK,-,
7873,1,1,OK,-,
7312,1,0,MISS,-,
2522,1,1,OK,-,
7610,0,0,OK,-,
7685,1,1,OK,-,
5644,1,1,OK,-,
7226,1,1,OK,-,
7776,1,0,MISS,-,
7338,1,1,OK,-,
6565,1,1,OK,-,
7882,0,0,OK,-,
5139,1,0,MISS,-,
4832,1,1,OK,-,
6885,1,1,OK,-,
7958,0,0,OK,-,
5201,1,1,OK,-,
6504,1,1,OK,-,
5679,1,1,OK,-,
5237,0,0,OK,-,
442,1,1,OK,-,
7331,1,1,OK,-,
6203,1,1,OK,-,
4458,0,0,OK,-,
6213,0,0,OK,-,
8098,0,0,OK,-,
7588,1,1,OK,-,
6203,1,1,OK,-,
6765,1,1,OK,-,
1269,1,1,OK,-,
6958,1,0,MISS,-,
7708,1,1,OK,-,
214,1,1,OK,-,
7989,1,1,OK,-,
7814,1,1,OK,-,
6504,1,1,OK,-,
7642,1,0,MISS,-,
7716,0,0,OK,-,
5965,1,1,OK,-,
8031,1,1,OK,-,
6504,1,1,OK,-,
8077,1,1,OK,-,
7528,0,1,MISS,FN,
3979,1,1,OK,-,
8007,1,1,OK,-,
8071,1,1,OK,-,
6213,0,0,OK,-,
6083,1,1,OK,-,
7776,1,0,MISS,-,
1424,1,1,OK,-,
1419,1,1,OK,-,
6690,1,1,OK,-,
7883,1,0,MISS,-,
8082,0,0,OK,-,
7758,0,0,OK,-,
849,1,1,OK,-,
624,1,1,OK,-,
3827,1,1,OK,-,
1424,1,1,OK,-,
3652,1,1,OK,-,
3780,1,1,OK,-,
7330,1,1,OK,-,
5902,0,0,OK,-,
6839,1,1,OK,-,
116,1,0,MISS,-,
5429,1,1,OK,-,
6205,1,1,OK,-,
4385,1,1,OK,-,
5933,1,1,OK,-,
7915,0,0,OK,-,
5027,1,1,OK,-,
7994,1,1,OK,-,
5549,1,1,OK,-,
7545,1,1,OK,-,
3827,1,1,OK,-,
6690,1,1,OK,-,
7582,1,0,MISS,-,
442,1,1,OK,-,
7920,0,0,OK,-,
7688,0,0,OK,-,
8078,1,1,OK,-,
7530,1,1,OK,-,
5447,1,1,OK,-,
5965,1,1,OK,-,
7530,1,1,OK,-,
6654,1,1,OK,-,
7848,1,1,OK,-,
7775,1,0,MISS,-,
7850,0,0,OK,-,
5181,1,1,OK,-,
7430,1,1,OK,-,
6958,1,0,MISS,-,
7633,1,1,OK,-,
6690,1,1,OK,-,
4314,1,1,OK,-,
7298,1,1,OK,-,
8139,1,1,OK,-,
8003,1,0,MISS,-,
7080,1,1,OK,-,
7775,1,0,MISS,-,
7592,0,0,OK,-,
624,1,1,OK,-,
7753,1,1,OK,-,
7295,1,1,OK,-,
214,1,1,OK,-,
6657,0,1,MISS,FN,
7226,1,1,OK,-,
7800,1,1,OK,-,
4775,1,1,OK,-,
7395,1,1,OK,-,
6083,1,1,OK,-,
7990,0,0,OK,-,
7652,0,0,OK,-,
7804,1,1,OK,-,
7686,1,0,MISS,-,
7259,1,1,OK,-,
7137,1,1,OK,-,
6014,1,1,OK,-,
854,1,1,OK,-,
7759,1,1,OK,-,
7815,1,1,OK,-,
8128,0,0,OK,-,
7649,1,0,MISS,-,
7627,1,0,MISS,-,
7392,1,0,MISS,-,
7800,1,1,OK,-,
8132,1,1,OK,-,
5933,1,1,OK,-,
7594,0,0,OK,-,
6061,1,0,MISS,-,
5677,1,1,OK,-,
5933,1,1,OK,-,
8074,0,0,OK,-,
8118,0,1,MISS,FN,
6638,1,1,OK,-,
6638,1,1,OK,-,
214,1,1,OK,-,
2107,1,0,MISS,-,
7587,0,0,OK,-,
4366,1,0,MISS,-,
4832,1,1,OK,-,
6565,1,1,OK,-,
6083,1,1,OK,-,
7814,1,1,OK,-,
5027,1,1,OK,-,
5549,1,1,OK,-,
5588,1,1,OK,-,
8076,1,1,OK,-,
7800,1,1,OK,-,
8062,0,0,OK,-,
5965,1,1,OK,-,
5027,1,1,OK,-,
6832,1,1,OK,-,
7804,1,1,OK,-,
5232,1,1,OK,-,
4044,1,1,OK,-,
7914,1,1,OK,-,
7753,1,1,OK,-,
3318,1,1,OK,-,
7615,1,0,MISS,-,
1424,1,1,OK,-,
5201,1,1,OK,-,
7632,1,1,OK,-,
6832,1,1,OK,-,
5396,1,1,OK,-,
1269,1,1,OK,-,
7986,0,0,OK,-,
442,1,1,OK,-,
6321,0,0,OK,-,
5644,1,1,OK,-,
7980,1,0,MISS,-,
442,1,1,OK,-,
4958,1,1,OK,-,
7428,1,1,OK,-,
7818,1,1,OK,-,
7231,0,0,OK,-,
3780,1,1,OK,-,
5646,1,1,OK,-,
6360,1,0,MISS,-,
7536,1,1,OK,-,
4775,1,1,OK,-,
5902,0,0,OK,-,
7633,0,1,MISS,FN,
8009,1,1,OK,-,
3318,1,1,OK,-,
5027,1,1,OK,-,
366,1,1,OK,-,
7338,1,1,OK,-,
7890,1,1,OK,-,
7632,1,1,OK,-,
5181,1,1,OK,-,
2530,0,0,OK,-,
854,1,1,OK,-,
7708,1,1,OK,-,
5181,1,1,OK,-,
7485,1,0,MISS,-,
7542,1,1,OK,-,
6849,1,0,MISS,-,
7428,1,0,MISS,-,
5232,1,1,OK,-,
7057,1,0,MISS,-,
8054,1,1,OK,-,
5558,1,1,OK,-,
6682,1,1,OK,-,
7812,0,0,OK,-,
7462,1,0,MISS,-,
7269,1,1,OK,-,
7651,0,0,OK,-,
7530,1,1,OK,-,
7312,1,1,OK,-,
6685,1,1,OK,-,
7833,0,0,OK,-,
7331,1,0,MISS,-,
7965,0,0,OK,-,
6028,1,1,OK,-,
7678,1,0,MISS,-,
4287,0,0,OK,-,
7855,1,0,MISS,-,
4807,1,1,OK,-,
3960,1,0,MISS,-,
4504,1,1,OK,-,
5646,1,1,OK,-,
6461,1,1,OK,-,
4832,1,1,OK,-,
849,1,1,OK,-,
6682,1,1,OK,-,
7717,1,1,OK,-,
7932,1,0,MISS,-,
7397,0,0,OK,-,
5704,1,0,MISS,-,
6504,1,1,OK,-,
5027,1,1,OK,-,
5704,1,0,MISS,-,
7632,1,1,OK,-,
7604,1,1,OK,-,
7577,1,0,MISS,-,
7791,1,0,MISS,-,
3326,1,1,OK,-,
7722,0,0,OK,-,
7741,1,0,MISS,-,
7618,1,1,OK,-,
7583,0,0,OK,-,
3318,1,1,OK,-,
7752,0,1,MISS,FN,
5396,1,1,OK,-,
4807,1,1,OK,-,
7869,1,1,OK,-,
8073,0,0,OK,-,
6582,0,1,MISS,FN,
4807,1,1,OK,-,
7137,1,1,OK,-,
6061,1,0,MISS,-,
214,1,1,OK,-,
7892,1,0,MISS,-,
7170,1,1,OK,-,
2522,1,1,OK,-,
5646,1,1,OK,-,
6349,1,0,MISS,-,
7776,1,1,OK,-,
6360,1,1,OK,-,
7902,1,0,MISS,-,
4832,1,1,OK,-,
5644,1,1,OK,-,
7679,1,0,MISS,-,
4832,1,1,OK,-,
5618,1,1,OK,-,
7948,0,0,OK,-,
4044,1,1,OK,-,
7298,1,1,OK,-,
7647,1,0,MISS,-,
7758,0,1,MISS,FN,
6321,1,1,OK,-,
6690,1,1,OK,-,
5549,1,1,OK,-,
7685,1,1,OK,-,
7986,0,0,OK,-,
624,1,1,OK,-,
4807,1,1,OK,-,
4807,1,1,OK,-,
6766,1,1,OK,-,
7664,1,0,MISS,-,
5704,1,1,OK,-,
7503,1,1,OK,-,
8106,1,1,OK,-,
7551,1,1,OK,-,
7170,1,1,OK,-,
7717,1,0,MISS,-,
3321,1,1,OK,-,
8123,0,1,MISS,FN,
7239,0,0,OK,-,
7633,1,1,OK,-,
7776,1,0,MISS,-,
7421,1,1,OK,-,
7376,0,0,OK,-,
3652,1,0,MISS,-,
7330,1,1,OK,-,
6765,1,1,OK,-,
6685,1,1,OK,-,
7551,1,1,OK,-,
6206,1,1,OK,-,
4385,1,1,OK,-,
6885,1,1,OK,-,
7338,1,1,OK,-,
442,1,1,OK,-,
6657,0,1,MISS,FN,
7573,0,0,OK,-,
5232,1,1,OK,-,
4314,1,1,OK,-,
4137,1,1,OK,-,
7863,1,0,MISS,-,
7824,1,0,MISS,-,
5679,1,0,MISS,-,
1424,1,1,OK,-,
7584,0,0,OK,-,
7828,0,0,OK,-,
7600,0,0,OK,-,
7717,1,1,OK,-,
6461,1,1,OK,-,
7618,1,1,OK,-,
2897,1,1,OK,-,
5677,1,1,OK,-,
6638,1,1,OK,-,
7295,1,1,OK,-,
5447,1,1,OK,-,
3525,1,1,OK,-,
2897,1,1,OK,-,
7530,1,1,OK,-,
6582,1,0,MISS,-,
7226,1,1,OK,-,
8077,1,1,OK,-,
7873,1,1,OK,-,
7649,1,0,MISS,-,
7588,1,1,OK,-,
5933,1,1,OK,-,
7170,1,1,OK,-,
7558,1,1,OK,-,
7748,0,0,OK,-,
7626,0,0,OK,-,
6083,1,1,OK,-,
6565,1,1,OK,-,
7798,0,1,MISS,FN,
5704,1,1,OK,-,
4958,1,1,OK,-,
3780,1,1,OK,-,
7800,0,1,MISS,FN,
7618,1,1,OK,-,
7758,0,1,MISS,FN,
6006,1,0,MISS,-,
6205,1,1,OK,-,
6210,1,1,OK,-,
8125,1,1,OK,-,
5549,1,1,OK,-,
4807,1,1,OK,-,
6565,1,1,OK,-,
7292,1,0,MISS,-,
7647,1,0,MISS,-,
7061,1,0,MISS,-,
7699,0,0,OK,-,
7292,1,0,MISS,-,
1424,1,1,OK,-,
7635,1,0,MISS,-,
6765,1,1,OK,-,
7706,1,0,MISS,-,
7708,1,1,OK,-,
6206,1,1,OK,-,
1123,1,1,OK,-,
7694,1,1,OK,-,
7667,0,0,OK,-,
1123,1,1,OK,-,
4385,1,1,OK,-,
7663,1,1,OK,-,
3676,1,1,OK,-,
7170,1,1,OK,-,
2897,1,1,OK,-,
7376,0,0,OK,-,
5396,1,1,OK,-,
7104,1,1,OK,-,
5671,1,0,MISS,-,
4008,1,0,MISS,-,
3676,1,1,OK,-,
8088,1,1,OK,-,
8077,1,1,OK,-,
624,1,1,OK,-,
7800,1,1,OK,-,
6205,1,1,OK,-,
7994,1,1,OK,-,
6765,1,1,OK,-,
5646,1,1,OK,-,
7991,1,1,OK,-,
7663,1,1,OK,-,
849,1,1,OK,-,
7430,1,1,OK,-,
6600,1,1,OK,-,
5630,1,1,OK,-,
8083,1,1,OK,-,
5646,1,1,OK,-,
7675,1,0,MISS,-,
7617,0,0,OK,-,
7673,1,0,MISS,-,
7989,1,1,OK,-,
7168,1,1,OK,-,
7421,1,1,OK,-,
3676,1,1,OK,-,
7485,1,0,MISS,-,
7522,1,0,MISS,-,
6582,1,0,MISS,-,
7759,0,0,OK,-,
4504,1,1,OK,-,
7770,1,1,OK,-,
7663,1,1,OK,-,
7614,1,1,OK,-,
6210,1,0,MISS,-,
2451,0,0,OK,-,
7485,0,0,OK,-,
7758,0,1,MISS,FN,
7723,1,1,OK,-,
7846,1,1,OK,-,
4137,1,1,OK,-,
7930,0,0,OK,-,
624,1,1,OK,-,
7664,1,1,OK,-,
7080,1,1,OK,-,
5201,1,1,OK,-,
6985,0,0,OK,-,
7649,1,0,MISS,-,
7503,1,1,OK,-,
7485,1,0,MISS,-,
7775,1,0,MISS,-,
7799,0,0,OK,-,
7776,1,1,OK,-,
7885,1,1,OK,-,
6638,0,1,MISS,FN,
5677,1,1,OK,-,
7170,1,1,OK,-,
7974,0,0,OK,-,
8012,1,1,OK,-,
7530,1,1,OK,-,
6985,0,0,OK,-,
1419,1,1,OK,-,
7938,0,0,OK,-,
3169,1,1,OK,-,
8150,1,1,OK,-,
3326,1,1,OK,-,
4746,0,0,OK,-,
7758,0,0,OK,-,
7528,1,1,OK,-,
7774,1,1,OK,-,
7212,0,0,OK,-,
7243,0,0,OK,-,
3780,1,1,OK,-,
7706,1,0,MISS,-,
7814,1,1,OK,-,
2112,1,1,OK,-,
445,0,0,OK,-,
5905,1,0,MISS,-,
7397,0,0,OK,-,
8099,0,0,OK,-,
4137,1,1,OK,-,
7170,1,1,OK,-,
7376,0,0,OK,-,
7993,1,0,MISS,-,
7642,1,0,MISS,-,
7982,1,0,MISS,-,
8074,0,0,OK,-,
6765,1,1,OK,-,
7330,1,1,OK,-,
7765,0,0,OK,-,
5618,1,1,OK,-,
5201,1,1,OK,-,
7226,1,1,OK,-,
1424,1,1,OK,-,
854,1,1,OK,-,
7939,0,0,OK,-,
624,1,1,OK,-,
3979,1,1,OK,-,
6638,1,1,OK,-,
7708,1,1,OK,-,
5429,1,1,OK,-,
7684,0,0,OK,-,
5396,1,1,OK,-,
7519,0,0,OK,-,
6934,1,1,OK,-,
4807,1,1,OK,-,
7604,1,1,OK,-,
7462,1,0,MISS,-,
7104,1,1,OK,-,
4314,1,1,OK,-,
7775,1,0,MISS,-,
5558,1,1,OK,-,
7626,0,0,OK,-,
7971,0,0,OK,-,
6028,1,1,OK,-,
236,1,0,MISS,-,
6638,1,1,OK,-,
7395,1,1,OK,-,
7168,1,1,OK,-,
8078,1,1,OK,-,
5000,1,1,OK,-,
7607,0,0,OK,-,
3218,1,0,MISS,-,
5905,1,0,MISS,-,
7536,1,1,OK,-,
1419,1,1,OK,-,
7779,1,1,OK,-,
5232,1,1,OK,-,
7741,1,0,MISS,-,
7742,1,1,OK,-,
7938,0,0,OK,-,
6765,1,1,OK,-,
6083,1,1,OK,-,
7708,1,1,OK,-,
6213,0,0,OK,-,
7947,1,0,MISS,-,
5704,1,0,MISS,-,
7645,0,0,OK,-,
5677,1,1,OK,-,
7853,1,0,MISS,-,
7879,0,0,OK,-,
5558,1,1,OK,-,
7740,1,1,OK,-,
7170,1,1,OK,-,
7647,1,0,MISS,-,
3321,1,1,OK,-,
6821,1,0,MISS,-,
7573,1,0,MISS,-,
7571,0,0,OK,-,
5965,1,1,OK,-,
7295,1,1,OK,-,
6944,0,0,OK,-,
854,1,1,OK,-,
7937,0,0,OK,-,
6582,1,0,MISS,-,
7753,1,1,OK,-,
7586,0,0,OK,-,
5905,1,0,MISS,-,
5588,1,1,OK,-,
6061,1,0,MISS,-,
7874,1,0,MISS,-,
449,1,1,OK,-,
5232,1,1,OK,-,
3169,1,1,OK,-,
6104,1,0,MISS,-,
7190,0,0,OK,-,
5704,0,1,MISS,FN,
7295,1,1,OK,-,
5201,1,1,OK,-,
5558,1,1,OK,-,
442,0,1,MISS,FN,
7137,1,1,OK,-,
7581,1,0,MISS,-,
6349,1,0,MISS,-,
1424,1,1,OK,-,
5704,1,1,OK,-,
6427,0,0,OK,-,
7599,1,0,MISS,-,
5412,1,1,OK,-,
5027,1,1,OK,-,
7616,0,0,OK,-,
5677,1,1,OK,-,
7338,1,1,OK,-,
3318,1,1,OK,-,
7833,0,0,OK,-,
7484,1,0,MISS,-,
7839,1,0,MISS,-,
7810,0,0,OK,-,
4958,1,1,OK,-,
5965,1,1,OK,-,
7614,1,1,OK,-,
7873,1,1,OK,-,
7617,0,0,OK,-,
7298,1,1,OK,-,
6206,1,1,OK,-,
3326,1,1,OK,-,
5965,1,1,OK,-,
7312,1,1,OK,-,
7530,1,1,OK,-,
7901,0,0,OK,-,
5588,1,0,MISS,-,
2897,1,1,OK,-,
6978,1,1,OK,-,
854,1,1,OK,-,
7167,1,0,MISS,-,
7759,1,1,OK,-,
7168,1,1,OK,-,
5671,1,0,MISS,-,
7503,0,1,MISS,FN,
7457,1,0,MISS,-,
7694,1,1,OK,-,
7190,0,0,OK,-,
7836,1,0,MISS,-,
7741,1,0,MISS,-,
7947,1,0,MISS,-,
2233,1,0,MISS,-,
214,1,1,OK,-,
6083,1,1,OK,-,
4746,1,1,OK,-,
7591,0,0,OK,-,
5412,1,1,OK,-,
5644,1,1,OK,-,
7330,1,1,OK,-,
7551,1,1,OK,-,
5447,1,1,OK,-,
7593,1,1,OK,-,
7644,0,0,OK,-,
5412,1,1,OK,-,
7909,1,1,OK,-,
7137,1,1,OK,-,
2451,0,0,OK,-,
7778,0,0,OK,-,
7804,1,1,OK,-,
7766,0,1,MISS,FN,
5412,1,1,OK,-,
3676,1,1,OK,-,
6014,1,1,OK,-,
5412,1,1,OK,-,
6985,0,0,OK,-,
7593,1,0,MISS,-,
8071,1,1,OK,-,
7780,0,0,OK,-,
8125,1,1,OK,-,
7269,1,1,OK,-,
7376,0,0,OK,-,
7638,1,0,MISS,-,
7558,1,0,MISS,-,
1419,1,1,OK,-,
366,1,1,OK,-,
7691,1,0,MISS,-,
7849,1,1,OK,-,
7818,1,1,OK,-,
5139,1,1,OK,-,
854,1,1,OK,-,
8091,1,1,OK,-,
3890,1,1,OK,-,
5139,1,1,OK,-,
854,1,1,OK,-,
8065,0,0,OK,-,
6885,1,1,OK,-,
2522,1,1,OK,-,
7996,1,1,OK,-,
7421,1,1,OK,-,
7259,1,1,OK,-,
7758,0,1,MISS,FN,
3169,1,1,OK,-,
7395,1,1,OK,-,
7551,1,1,OK,-,
7137,1,1,OK,-,
7190,0,0,OK,-,
6206,1,1,OK,-,
7608,0,0,OK,-,
7873,1,1,OK,-,
7770,1,1,OK,-,
6472,1,0,MISS,-,
5447,1,1,OK,-,
4775,1,1,OK,-,
5396,1,1,OK,-,
7937,0,0,OK,-,
7503,1,0,MISS,-,
5396,1,1,OK,-,
6978,1,1,OK,-,
7989,1,1,OK,-,
7259,1,1,OK,-,
8033,1,0,MISS,-,
5027,1,1,OK,-,
7984,1,1,OK,-,
7633,1,1,OK,-,
7828,1,0,MISS,-,
7914,1,1,OK,-,
849,1,1,OK,-,
7740,1,1,OK,-,
7503,1,1,OK,-,
7503,1,1,OK,-,
3652,1,1,OK,-,
8034,1,0,MISS,-,
366,1,1,OK,-,
5965,1,1,OK,-,
7655,1,0,MISS,-,
7907,1,1,OK,-,
1424,1,1,OK,-,
7657,0,0,OK,-,
6765,1,1,OK,-,
6682,1,1,OK,-,
7407,1,1,OK,-,
7711,0,0,OK,-,
7869,1,1,OK,-,
7783,1,1,OK,-,
7586,0,0,OK,-,
7397,0,0,OK,-,
4314,1,1,OK,-,
5232,1,1,OK,-,
4514,1,1,OK,-,
7298,1,1,OK,-,
7259,1,1,OK,-,
7005,0,0,OK,-,
6349,1,0,MISS,-,
7963,1,1,OK,-,
7269,1,1,OK,-,
7080,1,1,OK,-,
5646,1,1,OK,-,
7664,1,1,OK,-,
1123,1,1,OK,-,
3780,1,1,OK,-,
7989,0,1,MISS,FN,
4137,1,1,OK,-,
1424,1,1,OK,-,
4366,1,0,MISS,-,
5965,1,1,OK,-,
6203,1,1,OK,-,
4832,1,1,OK,-,
6104,1,0,MISS,-,
214,1,1,OK,-,
5933,1,1,OK,-,
4514,1,1,OK,-,
7276,1,0,MISS,-,
6839,1,1,OK,-,
3960,1,0,MISS,-,
6582,1,1,OK,-,
7695,1,0,MISS,-,
7168,1,1,OK,-,
214,1,1,OK,-,
3318,1,1,OK,-,
624,1,1,OK,-,
2897,1,1,OK,-,
7583,0,0,OK,-,
7655,1,0,MISS,-,
3890,1,1,OK,-,
3979,1,1,OK,-,
7959,0,0,OK,-,
3979,1,1,OK,-,
4044,1,1,OK,-,
6582,0,0,OK,-,
4514,1,1,OK,-,
7707,0,0,OK,-,
8088,1,1,OK,-,
6877,1,1,OK,-,
7430,1,1,OK,-,
5679,1,1,OK,-,
8007,1,1,OK,-,
7614,1,1,OK,-,
7959,0,0,OK,-,
7613,0,0,OK,-,
7675,1,0,MISS,-,
1424,1,1,OK,-,
214,1,1,OK,-,
6832,1,1,OK,-,
2112,1,1,OK,-,
4832,1,1,OK,-,
6654,0,1,MISS,FN,
5181,1,1,OK,-,
2897,1,1,OK,-,
7530,1,1,OK,-,
1269,1,1,OK,-,
7818,1,1,OK,-,
5902,0,0,OK,-,
7723,1,1,OK,-,
7627,1,0,MISS,-,
6321,1,1,OK,-,
4458,0,0,OK,-,
3525,1,1,OK,-,
7619,1,0,MISS,-,
6504,1,1,OK,-,
7845,1,1,OK,-,
7558,1,1,OK,-,
7259,1,1,OK,-,
6658,0,0,OK,-,
6205,1,1,OK,-,
7779,1,1,OK,-,
5704,1,1,OK,-,
5396,1,1,OK,-,
7542,1,1,OK,-,
7593,1,1,OK,-,
8093,0,0,OK,-,
7888,1,0,MISS,-,
7312,1,1,OK,-,
7942,1,1,OK,-,
7338,1,1,OK,-,
7851,1,0,MISS,-,
7755,1,1,OK,-,
7633,1,1,OK,-,
5644,1,1,OK,-,
7813,0,1,MISS,FN,
7804,1,1,OK,-,
5412,1,1,OK,-,
449,1,1,OK,-,
8085,1,0,MISS,-,
7632,1,1,OK,-,
1424,1,1,OK,-,
5588,1,1,OK,-,
449,1,1,OK,-,
5506,0,0,OK,-,
7378,1,1,OK,-,
7526,1,0,MISS,-,
7061,1,1,OK,-,
7959,0,0,OK,-,
7815,1,1,OK,-,
7588,1,0,MISS,-,
6685,1,1,OK,-,
7754,1,1,OK,-,
6582,1,1,OK,-,
7604,1,1,OK,-,
3780,1,1,OK,-,
7901,0,0,OK,-,
8020,1,1,OK,-,
8106,1,1,OK,-,
4385,1,1,OK,-,
7633,1,1,OK,-,
7673,1,0,MISS,-,
7593,1,1,OK,-,
5965,1,1,OK,-,
5558,1,1,OK,-,
7312,1,0,MISS,-,
90,1,0,MISS,-,
6206,1,1,OK,-,
6985,0,0,OK,-,
6028,1,1,OK,-,
6958,0,0,OK,-,
7771,0,0,OK,-,
7906,1,0,MISS,-,
6685,1,1,OK,-,
7779,1,1,OK,-,
854,1,1,OK,-,
3326,1,1,OK,-,
7770,1,1,OK,-,
1419,1,1,OK,-,
7586,0,0,OK,-,
7723,1,1,OK,-,
6849,1,0,MISS,-,
