,codigo_x,prediction,actual,veredict,recall,
2928,7865,fue,fue,TP,-,
2929,7259,sigue,sigue,TP,-,
2930,7312,sigue,fue,FP,FN,
2931,7338,sigue,sigue,TP,-,
2932,5677,sigue,sigue,TP,-,
2933,7737,fue,fue,TP,-,
2934,6210,sigue,fue,FP,FN,
2935,7896,fue,sigue,FP,-,
2936,7943,fue,sigue,FP,-,
2937,7812,fue,fue,TP,-,
2938,849,sigue,sigue,TP,-,
2939,7536,sigue,sigue,TP,-,
2940,7430,sigue,fue,FP,FN,
2941,5181,sigue,sigue,TP,-,
2942,5429,sigue,sigue,TP,-,
2943,7655,sigue,fue,FP,FN,
2944,7057,fue,fue,TP,-,
2945,5558,sigue,sigue,TP,-,
2946,4746,sigue,fue,FP,FN,
2947,7663,sigue,sigue,TP,-,
2948,7828,fue,fue,TP,-,
2949,7773,fue,sigue,FP,-,
2950,1424,sigue,sigue,TP,-,
2951,5280,sigue,sigue,TP,-,
2952,7742,fue,fue,TP,-,
2953,7883,fue,fue,TP,-,
2954,6461,sigue,sigue,TP,-,
2955,6765,sigue,sigue,TP,-,
2956,7909,fue,sigue,FP,-,
2957,5000,sigue,sigue,TP,-,
2958,7915,fue,fue,TP,-,
2959,7925,sigue,fue,FP,FN,
2960,5644,sigue,sigue,TP,-,
2961,6638,sigue,sigue,TP,-,
2962,7800,fue,sigue,FP,-,
2963,7960,sigue,fue,FP,FN,
2964,6690,sigue,sigue,TP,-,
2965,7168,sigue,sigue,TP,-,
2966,7901,fue,fue,TP,-,
2967,7786,fue,fue,TP,-,
2968,4314,sigue,sigue,TP,-,
2969,7935,fue,fue,TP,-,
2970,7848,fue,sigue,FP,-,
2971,7632,sigue,sigue,TP,-,
2972,7873,fue,sigue,FP,-,
2973,6504,sigue,fue,FP,FN,
2974,7905,fue,fue,TP,-,
2975,7936,fue,fue,TP,-,
2976,7801,fue,fue,TP,-,
2977,7918,fue,fue,TP,-,
2978,7061,fue,fue,TP,-,
2979,7847,fue,fue,TP,-,
2980,7633,sigue,sigue,TP,-,
2981,7906,sigue,fue,FP,FN,
2982,7914,sigue,sigue,TP,-,
2983,2897,sigue,sigue,TP,-,
2984,7614,sigue,sigue,TP,-,
2985,3318,sigue,sigue,TP,-,
2986,7804,sigue,sigue,TP,-,
2987,7921,fue,fue,TP,-,
2988,6083,sigue,sigue,TP,-,
2989,6766,sigue,sigue,TP,-,
2990,4137,sigue,sigue,TP,-,
2991,7913,fue,fue,TP,-,
2992,7542,sigue,sigue,TP,-,
2993,3780,sigue,sigue,TP,-,
2994,6205,sigue,sigue,TP,-,
2995,5027,sigue,sigue,TP,-,
2996,7949,fue,fue,TP,-,
2997,7818,sigue,sigue,TP,-,
2998,7958,fue,fue,TP,-,
2999,7815,fue,sigue,FP,-,
3000,6839,sigue,sigue,TP,-,
3001,5646,sigue,sigue,TP,-,
3002,7708,sigue,sigue,TP,-,
3003,7962,fue,fue,TP,-,
3004,7869,fue,sigue,FP,-,
3005,7882,fue,fue,TP,-,
3006,5679,sigue,fue,FP,FN,
3007,7892,fue,fue,TP,-,
3008,7530,fue,sigue,FP,-,
3009,6028,sigue,sigue,TP,-,
3010,6565,sigue,sigue,TP,-,
3011,7753,sigue,fue,FP,FN,
3012,3676,sigue,sigue,TP,-,
3013,3221,sigue,sigue,TP,-,
3014,7741,fue,fue,TP,-,
3015,7779,sigue,sigue,TP,-,
3016,7942,fue,sigue,FP,-,
3017,7845,sigue,sigue,TP,-,
3018,7920,fue,fue,TP,-,
3019,2522,sigue,sigue,TP,-,
3020,7938,fue,fue,TP,-,
3021,236,sigue,fue,FP,FN,
3022,7080,sigue,sigue,TP,-,
3023,5965,sigue,sigue,TP,-,
3024,5447,sigue,sigue,TP,-,
3025,7932,fue,fue,TP,-,
3026,7937,fue,fue,TP,-,
3027,6685,fue,sigue,FP,-,
3028,7927,fue,fue,TP,-,
3029,5549,sigue,sigue,TP,-,
3030,7874,fue,fue,TP,-,
3031,854,sigue,sigue,TP,-,
3032,7295,fue,sigue,FP,-,
3033,6832,sigue,fue,FP,FN,
3034,4807,sigue,sigue,TP,-,
3035,7952,fue,fue,TP,-,
3036,6821,sigue,fue,FP,FN,
3037,3169,sigue,sigue,TP,-,
3038,7930,fue,fue,TP,-,
3039,7947,fue,fue,TP,-,
3040,4514,sigue,sigue,TP,-,
3041,6379,sigue,fue,FP,FN,
3042,7814,sigue,sigue,TP,-,
3043,7754,sigue,sigue,TP,-,
3044,7717,sigue,fue,FP,FN,
3045,6014,sigue,sigue,TP,-,
3046,7775,sigue,fue,FP,FN,
3047,7715,sigue,fue,FP,FN,
3048,3827,sigue,sigue,TP,-,
3049,5412,sigue,sigue,TP,-,
3050,4504,sigue,fue,FP,FN,
3051,7395,fue,sigue,FP,-,
3052,214,sigue,sigue,TP,-,
3053,7849,fue,sigue,FP,-,
3054,6321,sigue,fue,FP,FN,
3055,5232,fue,sigue,FP,-,
3056,4958,sigue,sigue,TP,-,
3057,7880,fue,fue,TP,-,
3058,3979,sigue,sigue,TP,-,
3059,7902,fue,fue,TP,-,
3060,442,sigue,sigue,TP,-,
3061,7857,fue,fue,TP,-,
3062,7330,sigue,sigue,TP,-,
3063,7719,sigue,fue,FP,FN,
3064,7961,fue,fue,TP,-,
3065,7846,sigue,sigue,TP,-,
3066,7421,sigue,fue,FP,FN,
3067,7928,fue,fue,TP,-,
3068,7950,fue,fue,TP,-,
3069,7823,fue,fue,TP,-,
3070,7298,sigue,sigue,TP,-,
3071,5396,sigue,sigue,TP,-,
3072,5704,sigue,fue,FP,FN,
3073,7503,fue,fue,TP,-,
3074,7588,sigue,fue,FP,FN,
3075,7948,fue,fue,TP,-,
3076,7821,sigue,fue,FP,FN,
3077,5588,sigue,fue,FP,FN,
3078,6203,sigue,sigue,TP,-,
3079,6582,sigue,fue,FP,FN,
3080,7392,fue,fue,TP,-,
3081,7226,sigue,sigue,TP,-,
3082,7885,fue,sigue,FP,-,
3083,3326,sigue,sigue,TP,-,
3084,7939,fue,fue,TP,-,
3085,449,sigue,sigue,TP,-,
3086,6934,sigue,sigue,TP,-,
3087,7137,sigue,sigue,TP,-,
3088,7951,fue,fue,TP,-,
3089,7923,fue,fue,TP,-,
3090,6682,sigue,sigue,TP,-,
3091,7957,fue,fue,TP,-,
3092,1269,sigue,sigue,TP,-,
3093,7890,sigue,sigue,TP,-,
3094,1419,sigue,sigue,TP,-,
3095,7887,fue,fue,TP,-,
3096,3525,sigue,sigue,TP,-,
3097,6885,sigue,sigue,TP,-,
3098,7893,fue,fue,TP,-,
3099,7907,fue,sigue,FP,-,
3100,4775,sigue,sigue,TP,-,
3101,4832,sigue,sigue,TP,-,
3102,7824,fue,fue,TP,-,
3103,3321,sigue,sigue,TP,-,
3104,2112,sigue,fue,FP,FN,
3105,624,sigue,sigue,TP,-,
3106,6877,sigue,fue,FP,FN,
3107,4385,sigue,sigue,TP,-,
3108,366,sigue,sigue,TP,-,
3109,7917,fue,fue,TP,-,
3110,6206,sigue,sigue,TP,-,
3111,4366,fue,fue,TP,-,
3112,7618,sigue,sigue,TP,-,
3113,7879,fue,fue,TP,-,
3114,6600,sigue,sigue,TP,-,
3115,7685,fue,sigue,FP,-,
3116,7331,sigue,fue,FP,FN,
3117,5933,sigue,sigue,TP,-,
3118,7170,sigue,sigue,TP,-,
3119,5201,sigue,sigue,TP,-,
3120,3890,sigue,sigue,TP,-,
3121,7834,sigue,sigue,TP,-,
3122,3652,sigue,fue,FP,FN,
3123,1123,sigue,sigue,TP,-,
3124,7959,fue,fue,TP,-,
3125,7865,fue,fue,TP,-,
3126,7259,sigue,sigue,TP,-,
3127,7312,sigue,fue,FP,FN,
3128,7338,sigue,sigue,TP,-,
3129,5677,sigue,sigue,TP,-,
3130,6210,sigue,fue,FP,FN,
3131,7896,fue,sigue,FP,-,
3132,7943,fue,sigue,FP,-,
3133,7812,fue,fue,TP,-,
3134,849,sigue,sigue,TP,-,
3135,7536,sigue,sigue,TP,-,
3136,7430,sigue,fue,FP,FN,
3137,5181,sigue,sigue,TP,-,
3138,5429,sigue,sigue,TP,-,
3139,7655,sigue,fue,FP,FN,
3140,7057,fue,fue,TP,-,
3141,5558,sigue,sigue,TP,-,
3142,4746,sigue,fue,FP,FN,
3143,7663,sigue,sigue,TP,-,
3144,7964,fue,fue,TP,-,
3145,7773,fue,sigue,FP,-,
3146,1424,sigue,sigue,TP,-,
3147,5280,sigue,sigue,TP,-,
3148,7742,sigue,fue,FP,FN,
3149,7883,fue,fue,TP,-,
3150,7968,fue,fue,TP,-,
3151,6461,sigue,sigue,TP,-,
3152,6765,sigue,sigue,TP,-,
3153,7909,fue,sigue,FP,-,
3154,5000,sigue,sigue,TP,-,
3155,7915,fue,fue,TP,-,
3156,7925,sigue,fue,FP,FN,
3157,5644,sigue,sigue,TP,-,
3158,6638,sigue,sigue,TP,-,
3159,7800,fue,sigue,FP,-,
3160,7960,sigue,fue,FP,FN,
3161,6690,sigue,sigue,TP,-,
3162,7168,sigue,sigue,TP,-,
3163,7901,fue,fue,TP,-,
3164,7971,fue,fue,TP,-,
3165,4314,sigue,sigue,TP,-,
3166,7935,fue,fue,TP,-,
3167,7848,fue,sigue,FP,-,
3168,7632,sigue,sigue,TP,-,
3169,7873,sigue,sigue,TP,-,
3170,6504,sigue,fue,FP,FN,
3171,7905,sigue,fue,FP,FN,
3172,7801,fue,fue,TP,-,
3173,7918,fue,fue,TP,-,
3174,7061,fue,fue,TP,-,
3175,7847,sigue,fue,FP,FN,
3176,7633,sigue,sigue,TP,-,
3177,7906,sigue,fue,FP,FN,
3178,7914,sigue,sigue,TP,-,
3179,2897,sigue,sigue,TP,-,
3180,7614,sigue,sigue,TP,-,
3181,3318,sigue,sigue,TP,-,
3182,7804,sigue,sigue,TP,-,
3183,7921,fue,fue,TP,-,
3184,6083,sigue,sigue,TP,-,
3185,6766,sigue,sigue,TP,-,
3186,4137,sigue,sigue,TP,-,
3187,7913,fue,fue,TP,-,
3188,7542,sigue,sigue,TP,-,
3189,3780,sigue,sigue,TP,-,
3190,7969,fue,fue,TP,-,
3191,6205,sigue,sigue,TP,-,
3192,5027,sigue,sigue,TP,-,
3193,7949,fue,fue,TP,-,
3194,7818,sigue,sigue,TP,-,
3195,7958,fue,fue,TP,-,
3196,7815,sigue,sigue,TP,-,
3197,6839,sigue,sigue,TP,-,
3198,5646,sigue,sigue,TP,-,
3199,7708,sigue,sigue,TP,-,
3200,7962,fue,fue,TP,-,
3201,7869,fue,sigue,FP,-,
3202,7882,fue,fue,TP,-,
3203,5679,sigue,fue,FP,FN,
3204,7892,fue,fue,TP,-,
3205,7530,sigue,sigue,TP,-,
3206,6028,sigue,sigue,TP,-,
3207,6565,sigue,sigue,TP,-,
3208,3676,sigue,sigue,TP,-,
3209,3221,sigue,sigue,TP,-,
3210,7741,fue,fue,TP,-,
3211,7779,sigue,sigue,TP,-,
3212,7942,fue,sigue,FP,-,
3213,7845,sigue,sigue,TP,-,
3214,7920,fue,fue,TP,-,
3215,2522,sigue,sigue,TP,-,
3216,7938,fue,fue,TP,-,
3217,236,sigue,fue,FP,FN,
3218,7080,sigue,sigue,TP,-,
3219,5965,sigue,sigue,TP,-,
3220,5447,sigue,sigue,TP,-,
3221,7932,fue,fue,TP,-,
3222,7937,fue,fue,TP,-,
3223,6685,sigue,sigue,TP,-,
3224,7927,fue,fue,TP,-,
3225,5549,sigue,sigue,TP,-,
3226,854,sigue,sigue,TP,-,
3227,7295,fue,sigue,FP,-,
3228,6832,sigue,fue,FP,FN,
3229,4807,sigue,sigue,TP,-,
3230,7952,fue,fue,TP,-,
3231,6821,sigue,fue,FP,FN,
3232,3169,sigue,sigue,TP,-,
3233,7930,fue,fue,TP,-,
3234,7947,fue,fue,TP,-,
3235,4514,sigue,sigue,TP,-,
3236,6379,sigue,fue,FP,FN,
3237,7814,sigue,sigue,TP,-,
3238,7754,sigue,sigue,TP,-,
3239,7717,sigue,fue,FP,FN,
3240,6014,sigue,sigue,TP,-,
3241,7775,sigue,fue,FP,FN,
3242,7715,sigue,fue,FP,FN,
3243,3827,sigue,sigue,TP,-,
3244,5412,sigue,sigue,TP,-,
3245,4504,sigue,fue,FP,FN,
3246,7395,fue,sigue,FP,-,
3247,214,sigue,sigue,TP,-,
3248,7849,sigue,sigue,TP,-,
3249,6321,sigue,fue,FP,FN,
3250,5232,fue,sigue,FP,-,
3251,4958,sigue,sigue,TP,-,
3252,7880,fue,fue,TP,-,
3253,3979,sigue,sigue,TP,-,
3254,7902,sigue,fue,FP,FN,
3255,442,sigue,sigue,TP,-,
3256,7857,fue,fue,TP,-,
3257,7330,sigue,sigue,TP,-,
3258,7719,sigue,fue,FP,FN,
3259,7961,fue,fue,TP,-,
3260,7846,sigue,sigue,TP,-,
3261,7928,fue,fue,TP,-,
3262,7823,fue,fue,TP,-,
3263,7298,sigue,sigue,TP,-,
3264,7963,fue,sigue,FP,-,
3265,5396,sigue,sigue,TP,-,
3266,5704,sigue,fue,FP,FN,
3267,7503,fue,fue,TP,-,
3268,7588,sigue,fue,FP,FN,
3269,7948,fue,fue,TP,-,
3270,7821,sigue,fue,FP,FN,
3271,5588,sigue,fue,FP,FN,
3272,6203,sigue,sigue,TP,-,
3273,6582,sigue,fue,FP,FN,
3274,7392,fue,fue,TP,-,
3275,7226,sigue,sigue,TP,-,
3276,7885,fue,sigue,FP,-,
3277,3326,sigue,sigue,TP,-,
3278,7939,fue,fue,TP,-,
3279,449,fue,sigue,FP,-,
3280,6934,sigue,sigue,TP,-,
3281,7137,sigue,sigue,TP,-,
3282,7951,fue,fue,TP,-,
3283,6682,sigue,sigue,TP,-,
3284,1269,sigue,sigue,TP,-,
3285,7890,sigue,sigue,TP,-,
3286,1419,sigue,sigue,TP,-,
3287,7967,fue,fue,TP,-,
3288,7887,fue,fue,TP,-,
3289,3525,sigue,sigue,TP,-,
3290,6885,sigue,sigue,TP,-,
3291,7893,fue,fue,TP,-,
3292,7907,sigue,sigue,TP,-,
3293,4775,sigue,sigue,TP,-,
3294,7966,fue,fue,TP,-,
3295,4832,sigue,sigue,TP,-,
3296,7824,fue,fue,TP,-,
3297,3321,sigue,sigue,TP,-,
3298,7965,fue,fue,TP,-,
3299,2112,sigue,fue,FP,FN,
3300,624,sigue,sigue,TP,-,
3301,6877,sigue,fue,FP,FN,
3302,4385,sigue,sigue,TP,-,
3303,366,sigue,sigue,TP,-,
3304,7917,fue,fue,TP,-,
3305,6206,sigue,sigue,TP,-,
3306,4366,fue,fue,TP,-,
3307,7970,fue,fue,TP,-,
3308,7618,sigue,sigue,TP,-,
3309,7879,sigue,fue,FP,FN,
3310,6600,sigue,sigue,TP,-,
3311,7685,fue,sigue,FP,-,
3312,7331,sigue,fue,FP,FN,
3313,5933,sigue,sigue,TP,-,
3314,7170,sigue,sigue,TP,-,
3315,5201,sigue,sigue,TP,-,
3316,3890,sigue,sigue,TP,-,
3317,7834,sigue,sigue,TP,-,
3318,3652,sigue,fue,FP,FN,
3319,1123,sigue,sigue,TP,-,
3320,7959,fue,fue,TP,-,
3321,7259,sigue,sigue,TP,-,
3322,7312,sigue,fue,FP,FN,
3323,7975,fue,fue,TP,-,
3324,7338,sigue,sigue,TP,-,
3325,5677,sigue,sigue,TP,-,
3326,6210,sigue,fue,FP,FN,
3327,7896,fue,sigue,FP,-,
3328,7943,fue,sigue,FP,-,
3329,7812,fue,fue,TP,-,
3330,849,sigue,sigue,TP,-,
3331,7536,sigue,sigue,TP,-,
3332,7430,sigue,fue,FP,FN,
3333,5181,sigue,sigue,TP,-,
3334,5429,sigue,sigue,TP,-,
3335,7655,fue,fue,TP,-,
3336,7057,sigue,fue,FP,FN,
3337,5558,sigue,sigue,TP,-,
3338,4746,sigue,fue,FP,FN,
3339,7663,sigue,sigue,TP,-,
3340,7964,fue,fue,TP,-,
3341,7773,fue,sigue,FP,-,
3342,1424,sigue,sigue,TP,-,
3343,5280,sigue,sigue,TP,-,
3344,7742,sigue,fue,FP,FN,
3345,7883,fue,fue,TP,-,
3346,7968,fue,fue,TP,-,
3347,6461,sigue,sigue,TP,-,
3348,6765,sigue,sigue,TP,-,
3349,7909,sigue,sigue,TP,-,
3350,5000,sigue,sigue,TP,-,
3351,7915,fue,fue,TP,-,
3352,7925,sigue,fue,FP,FN,
3353,5644,fue,sigue,FP,-,
3354,6638,sigue,sigue,TP,-,
3355,7800,fue,sigue,FP,-,
3356,7960,sigue,fue,FP,FN,
3357,6690,sigue,sigue,TP,-,
3358,7168,sigue,sigue,TP,-,
3359,7786,fue,fue,TP,-,
3360,7971,fue,fue,TP,-,
3361,4314,sigue,sigue,TP,-,
3362,7935,fue,fue,TP,-,
3363,7972,fue,fue,TP,-,
3364,7848,fue,sigue,FP,-,
3365,7632,sigue,sigue,TP,-,
3366,7873,fue,sigue,FP,-,
3367,6504,sigue,fue,FP,FN,
3368,7905,sigue,fue,FP,FN,
3369,7801,sigue,fue,FP,FN,
3370,7918,fue,fue,TP,-,
3371,7061,fue,fue,TP,-,
3372,7847,fue,fue,TP,-,
3373,7633,sigue,sigue,TP,-,
3374,7906,sigue,fue,FP,FN,
3375,7914,sigue,sigue,TP,-,
3376,2897,sigue,sigue,TP,-,
3377,7614,sigue,sigue,TP,-,
3378,3318,sigue,sigue,TP,-,
3379,7804,sigue,sigue,TP,-,
3380,7921,fue,fue,TP,-,
3381,6083,sigue,sigue,TP,-,
3382,6766,sigue,sigue,TP,-,
3383,4137,sigue,sigue,TP,-,
3384,7913,fue,fue,TP,-,
3385,7542,sigue,sigue,TP,-,
3386,3780,sigue,sigue,TP,-,
3387,7969,fue,fue,TP,-,
3388,6205,sigue,sigue,TP,-,
3389,5027,sigue,sigue,TP,-,
3390,7949,fue,fue,TP,-,
3391,7818,sigue,sigue,TP,-,
3392,7958,fue,fue,TP,-,
3393,7815,fue,sigue,FP,-,
3394,6839,sigue,sigue,TP,-,
3395,5646,sigue,sigue,TP,-,
3396,7708,sigue,sigue,TP,-,
3397,7962,fue,fue,TP,-,
3398,7869,fue,sigue,FP,-,
3399,7882,fue,fue,TP,-,
3400,7973,sigue,sigue,TP,-,
3401,5679,sigue,fue,FP,FN,
3402,7892,fue,fue,TP,-,
3403,7530,fue,sigue,FP,-,
3404,6028,sigue,sigue,TP,-,
3405,6565,sigue,sigue,TP,-,
3406,3676,sigue,sigue,TP,-,
3407,3221,sigue,sigue,TP,-,
3408,7741,fue,fue,TP,-,
3409,7779,sigue,sigue,TP,-,
3410,7942,fue,sigue,FP,-,
3411,7845,sigue,sigue,TP,-,
3412,7920,fue,fue,TP,-,
3413,2522,sigue,sigue,TP,-,
3414,7938,fue,fue,TP,-,
3415,236,sigue,fue,FP,FN,
3416,7080,sigue,sigue,TP,-,
3417,5965,sigue,sigue,TP,-,
3418,5447,sigue,sigue,TP,-,
3419,7932,fue,fue,TP,-,
3420,7937,fue,fue,TP,-,
3421,6685,sigue,sigue,TP,-,
3422,5549,sigue,sigue,TP,-,
3423,854,sigue,sigue,TP,-,
3424,7295,sigue,sigue,TP,-,
3425,6832,sigue,fue,FP,FN,
3426,4807,sigue,sigue,TP,-,
3427,7952,fue,fue,TP,-,
3428,6821,sigue,fue,FP,FN,
3429,3169,sigue,sigue,TP,-,
3430,7947,fue,fue,TP,-,
3431,4514,sigue,sigue,TP,-,
3432,6379,fue,fue,TP,-,
3433,7814,sigue,sigue,TP,-,
3434,7754,fue,sigue,FP,-,
3435,7717,sigue,fue,FP,FN,
3436,6014,sigue,sigue,TP,-,
3437,7775,fue,fue,TP,-,
3438,7715,fue,fue,TP,-,
3439,3827,sigue,sigue,TP,-,
3440,5412,sigue,sigue,TP,-,
3441,4504,sigue,fue,FP,FN,
3442,7395,fue,sigue,FP,-,
3443,214,sigue,sigue,TP,-,
3444,7849,fue,sigue,FP,-,
3445,6321,sigue,fue,FP,FN,
3446,5232,fue,sigue,FP,-,
3447,4958,sigue,sigue,TP,-,
3448,7880,fue,fue,TP,-,
3449,3979,sigue,sigue,TP,-,
3450,7902,fue,fue,TP,-,
3451,442,sigue,sigue,TP,-,
3452,7857,fue,fue,TP,-,
3453,7330,sigue,sigue,TP,-,
3454,7719,sigue,fue,FP,FN,
3455,7846,sigue,sigue,TP,-,
3456,7928,fue,fue,TP,-,
3457,7823,fue,fue,TP,-,
3458,7298,sigue,sigue,TP,-,
3459,7963,fue,sigue,FP,-,
3460,5396,sigue,sigue,TP,-,
3461,5704,sigue,fue,FP,FN,
3462,7503,fue,fue,TP,-,
3463,7974,fue,fue,TP,-,
3464,7588,fue,fue,TP,-,
3465,7948,fue,fue,TP,-,
3466,7821,sigue,fue,FP,FN,
3467,5588,sigue,fue,FP,FN,
3468,6203,sigue,sigue,TP,-,
3469,6582,sigue,fue,FP,FN,
3470,7392,fue,fue,TP,-,
3471,7226,sigue,sigue,TP,-,
3472,7885,fue,sigue,FP,-,
3473,3326,sigue,sigue,TP,-,
3474,7939,fue,fue,TP,-,
3475,449,sigue,sigue,TP,-,
3476,6934,sigue,sigue,TP,-,
3477,7137,sigue,sigue,TP,-,
3478,7951,sigue,fue,FP,FN,
3479,6682,sigue,sigue,TP,-,
3480,1269,sigue,sigue,TP,-,
3481,7890,sigue,sigue,TP,-,
3482,1419,sigue,sigue,TP,-,
3483,7967,fue,fue,TP,-,
3484,7887,fue,fue,TP,-,
3485,3525,sigue,sigue,TP,-,
3486,6885,sigue,sigue,TP,-,
3487,7893,fue,fue,TP,-,
3488,7907,sigue,sigue,TP,-,
3489,4775,sigue,sigue,TP,-,
3490,7966,fue,fue,TP,-,
3491,4832,sigue,sigue,TP,-,
3492,7824,sigue,fue,FP,FN,
3493,3321,sigue,sigue,TP,-,
3494,7965,sigue,fue,FP,FN,
3495,2112,sigue,fue,FP,FN,
3496,624,sigue,sigue,TP,-,
3497,6877,sigue,fue,FP,FN,
3498,4385,sigue,sigue,TP,-,
3499,366,sigue,sigue,TP,-,
3500,7917,fue,fue,TP,-,
3501,6206,sigue,sigue,TP,-,
3502,7970,fue,fue,TP,-,
3503,7618,sigue,sigue,TP,-,
3504,7879,fue,fue,TP,-,
3505,6600,fue,sigue,FP,-,
3506,7685,fue,sigue,FP,-,
3507,7331,sigue,fue,FP,FN,
3508,5933,sigue,sigue,TP,-,
3509,7170,sigue,sigue,TP,-,
3510,5201,sigue,sigue,TP,-,
3511,3890,sigue,sigue,TP,-,
3512,7834,sigue,sigue,TP,-,
3513,3652,sigue,fue,FP,FN,
3514,1123,sigue,sigue,TP,-,
3515,7959,fue,fue,TP,-,
3516,7977,fue,sigue,FP,-,
3517,7259,sigue,sigue,TP,-,
3518,7312,sigue,fue,FP,FN,
3519,7975,fue,fue,TP,-,
3520,7338,sigue,sigue,TP,-,
3521,5677,sigue,sigue,TP,-,
3522,7896,fue,sigue,FP,-,
3523,7943,fue,sigue,FP,-,
3524,7812,fue,fue,TP,-,
3525,849,sigue,sigue,TP,-,
3526,7536,sigue,sigue,TP,-,
3527,7430,sigue,fue,FP,FN,
3528,5181,sigue,sigue,TP,-,
3529,5429,sigue,sigue,TP,-,
3530,7655,fue,fue,TP,-,
3531,7057,fue,fue,TP,-,
3532,5558,sigue,sigue,TP,-,
3533,4746,sigue,fue,FP,FN,
3534,7663,sigue,sigue,TP,-,
3535,7773,fue,sigue,FP,-,
3536,1424,sigue,sigue,TP,-,
3537,5280,sigue,sigue,TP,-,
3538,7742,fue,fue,TP,-,
3539,7883,fue,fue,TP,-,
3540,6461,sigue,sigue,TP,-,
3541,6765,sigue,sigue,TP,-,
3542,7909,fue,sigue,FP,-,
3543,5000,sigue,sigue,TP,-,
3544,7915,fue,fue,TP,-,
3545,7925,sigue,fue,FP,FN,
3546,5644,sigue,sigue,TP,-,
3547,6638,sigue,sigue,TP,-,
3548,7800,fue,sigue,FP,-,
3549,7960,sigue,fue,FP,FN,
3550,6690,sigue,sigue,TP,-,
3551,7168,sigue,sigue,TP,-,
3552,7786,fue,fue,TP,-,
3553,7971,fue,fue,TP,-,
3554,7980,fue,fue,TP,-,
3555,4314,sigue,sigue,TP,-,
3556,7935,fue,fue,TP,-,
3557,7848,fue,sigue,FP,-,
3558,7632,sigue,sigue,TP,-,
3559,7873,fue,sigue,FP,-,
3560,6504,sigue,fue,FP,FN,
3561,7905,sigue,fue,FP,FN,
3562,7801,fue,fue,TP,-,
3563,7918,fue,fue,TP,-,
3564,7061,fue,fue,TP,-,
3565,7847,fue,fue,TP,-,
3566,7633,sigue,sigue,TP,-,
3567,7906,sigue,fue,FP,FN,
3568,7984,fue,sigue,FP,-,
3569,7914,sigue,sigue,TP,-,
3570,2897,sigue,sigue,TP,-,
3571,7981,fue,fue,TP,-,
3572,7614,sigue,sigue,TP,-,
3573,3318,sigue,sigue,TP,-,
3574,7804,sigue,sigue,TP,-,
3575,6083,sigue,sigue,TP,-,
3576,6766,sigue,sigue,TP,-,
3577,7982,sigue,fue,FP,FN,
3578,4137,sigue,sigue,TP,-,
3579,7913,fue,fue,TP,-,
3580,7542,sigue,sigue,TP,-,
3581,7978,fue,fue,TP,-,
3582,3780,sigue,sigue,TP,-,
3583,7969,fue,fue,TP,-,
3584,6205,sigue,sigue,TP,-,
3585,5027,sigue,sigue,TP,-,
3586,7949,fue,fue,TP,-,
3587,7818,sigue,sigue,TP,-,
3588,7958,fue,fue,TP,-,
3589,7815,fue,sigue,FP,-,
3590,6839,sigue,sigue,TP,-,
3591,5646,sigue,sigue,TP,-,
3592,7708,sigue,sigue,TP,-,
3593,7985,fue,fue,TP,-,
3594,7869,fue,sigue,FP,-,
3595,7882,fue,fue,TP,-,
3596,7973,fue,sigue,FP,-,
3597,5679,sigue,fue,FP,FN,
3598,7892,fue,fue,TP,-,
3599,7530,fue,sigue,FP,-,
3600,6028,sigue,sigue,TP,-,
3601,6565,sigue,sigue,TP,-,
3602,3676,sigue,sigue,TP,-,
3603,3221,sigue,sigue,TP,-,
3604,7741,fue,fue,TP,-,
3605,7779,sigue,sigue,TP,-,
3606,7942,fue,sigue,FP,-,
3607,7845,fue,sigue,FP,-,
3608,7920,fue,fue,TP,-,
3609,2522,sigue,sigue,TP,-,
3610,7938,fue,fue,TP,-,
3611,236,sigue,fue,FP,FN,
3612,7080,sigue,sigue,TP,-,
3613,5965,sigue,sigue,TP,-,
3614,5447,sigue,sigue,TP,-,
3615,7932,fue,fue,TP,-,
3616,7937,fue,fue,TP,-,
3617,6685,fue,sigue,FP,-,
3618,5549,sigue,sigue,TP,-,
3619,854,sigue,sigue,TP,-,
3620,7295,fue,sigue,FP,-,
3621,6832,sigue,fue,FP,FN,
3622,4807,sigue,sigue,TP,-,
3623,6821,sigue,fue,FP,FN,
3624,3169,sigue,sigue,TP,-,
3625,7947,fue,fue,TP,-,
3626,4514,sigue,sigue,TP,-,
3627,6379,fue,fue,TP,-,
3628,7814,sigue,sigue,TP,-,
3629,7754,fue,sigue,FP,-,
3630,7717,sigue,fue,FP,FN,
3631,6014,sigue,sigue,TP,-,
3632,7775,sigue,fue,FP,FN,
3633,3827,sigue,sigue,TP,-,
3634,7976,sigue,fue,FP,FN,
3635,5412,sigue,sigue,TP,-,
3636,4504,sigue,fue,FP,FN,
3637,7395,fue,sigue,FP,-,
3638,214,sigue,sigue,TP,-,
3639,7849,fue,sigue,FP,-,
3640,6321,sigue,fue,FP,FN,
3641,5232,fue,sigue,FP,-,
3642,4958,sigue,sigue,TP,-,
3643,7880,fue,fue,TP,-,
3644,3979,sigue,sigue,TP,-,
3645,7902,fue,fue,TP,-,
3646,442,sigue,sigue,TP,-,
3647,7857,fue,fue,TP,-,
3648,7330,sigue,sigue,TP,-,
3649,7719,fue,fue,TP,-,
3650,7846,fue,sigue,FP,-,
